time_s,cycle,joint_id,q_ref,q,err,dq_ref,dq,tau_cmd,tau_est,lowstate_age,flags,q_raw_ref,dq_raw_ref,q_raw_ref_corrected,dq_raw_ref_corrected
4.650000000000546,2295,2,0.52621,0.397644,0.12856599999999996,0.0507057,-0.659362,0.349655,0.375,0.00141795,4,0.0163138,0.39837,0.5260554823671152,0.050701049392740546
4.650000000000546,2296,2,0.526312,0.395039,0.13127300000000003,0.0507128,-0.665406,0.469655,-0.28125,0.00150029,4,0.0171371,0.397038,0.5260554823671152,0.050701049392740546
4.660000000000764,2297,2,0.526413,0.394065,0.13234800000000002,0.050723,-0.652544,0.589655,0.46875,0.00140698,4,0.0220872,0.395678,0.5265628904045798,0.05078052805046203
4.660000000000764,2298,2,0.526516,0.392898,0.13361799999999996,0.0507359,-0.647468,0.709655,0.46875,0.00161969,4,0.025437,0.3943,0.5265628904045798,0.05078052805046203
4.660000000000764,2299,2,0.526617,0.391412,0.13520500000000002,0.0507513,-0.653857,0.829655,0.09375,0.00160462,4,0.027841,0.392909,0.5265628904045798,0.05078052805046203
4.660000000000764,2300,2,0.526719,0.39039,0.13632900000000003,0.0507688,-0.643773,0.949655,0.375,0.00160241,4,0.0303222,0.391507,0.5265628904045798,0.05078052805046203
4.660000000000764,2301,2,0.526821,0.389479,0.13734199999999996,0.0507881,-0.630559,1.06966,1.125,0.00159702,4,0.0313971,0.3901,0.5265628904045798,0.05078052805046203
4.670000000000073,2302,2,0.526923,0.38836,0.13856300000000005,0.0508089,-0.62979,1.18966,0.0,0.00161369,4,0.0308127,0.388702,0.52707109232668,0.0508598262820894
4.670000000000073,2303,2,0.527025,0.38697,0.14005499999999999,0.050831,-0.632647,1.30966,0.84375,0.00161957,4,0.0293329,0.387318,0.52707109232668,0.0508598262820894
4.670000000000073,2304,2,0.527127,0.386155,0.140972,0.0508539,-0.618015,1.42966,1.78125,0.00163616,4,0.0279545,0.385949,0.52707109232668,0.0508598262820894
4.670000000000073,2305,2,0.527229,0.385356,0.14187299999999997,0.0508774,-0.605224,1.54966,1.5,0.00164322,4,0.0249144,0.384606,0.52707109232668,0.0508598262820894
4.670000000000073,2306,2,0.527332,0.384413,0.14291900000000002,0.0509012,-0.59838,1.66966,1.3125,0.00162738,4,0.0203626,0.383301,0.52707109232668,0.0508598262820894
4.680000000000291,2307,2,0.527434,0.383199,0.14423499999999995,0.0509249,-0.593375,1.78966,0.65625,0.00155181,4,0.0149783,0.38204,0.5275800863278381,0.05093894380588596
4.680000000000291,2308,2,0.527537,0.382288,0.14524900000000002,0.0509483,-0.578837,1.90966,1.125,0.00159456,4,0.00986283,0.380824,0.5275800863278381,0.05093894380588596
4.680000000000291,2309,2,0.527639,0.380754,0.146885,0.0509711,-0.549087,2.02966,2.34375,0.0015816,4,0.00418894,0.379658,0.5275800863278381,0.05093894380588596
4.680000000000291,2310,2,0.527742,0.37978,0.14796200000000004,0.050993,-0.535825,2.14966,1.3125,0.00165334,4,0.000340665,0.378535,0.5275800863278381,0.05093894380588596
4.680000000000291,2311,2,0.527845,0.378709,0.149136,0.0510135,-0.527455,2.26966,1.5,0.00165289,4,-0.00367065,0.377458,0.5275800863278381,0.05093894380588596
4.690000000000509,2312,2,0.527947,0.377942,0.15000500000000005,0.0510324,-0.514779,2.38966,1.96875,0.00163173,4,-0.00739997,0.37643,0.5280898705995234,0.05101788034073549
4.690000000000509,2313,2,0.52805,0.377351,0.15069900000000003,0.0510494,-0.498417,2.50966,2.90625,0.0016591,4,-0.0117035,0.375455,0.5280898705995234,0.05101788034073549
4.690000000000509,2314,2,0.528153,0.376807,0.15134599999999998,0.0510644,-0.477393,2.62966,2.15625,0.00141316,4,-0.0169259,0.374542,0.5280898705995234,0.05101788034073549
4.690000000000509,2315,2,0.528255,0.376296,0.151959,0.0510768,-0.457101,2.74966,3.0,0.00146012,4,-0.0229242,0.373699,0.5280898705995234,0.05101788034073549
4.690000000000509,2316,2,0.528358,0.375705,0.15265299999999998,0.0510864,-0.44135,2.86966,3.0,0.00158799,4,-0.029525,0.372933,0.5280898705995234,0.05101788034073549
4.700000000000728,2317,2,0.528461,0.375066,0.15339499999999995,0.0510929,-0.425797,2.98966,2.53125,0.00146258,4,-0.0361995,0.372245,0.5286004433304436,0.05109663560617199
4.700000000000728,2318,2,0.528563,0.374443,0.15411999999999998,0.051096,-0.405305,2.86966,1.78125,0.00140579,4,-0.0533757,0.371638,0.5286004433304436,0.05109663560617199
4.700000000000728,2319,2,0.528666,0.373963,0.15470299999999998,0.0510978,-0.382239,2.98966,2.71875,0.00144615,4,-0.0483019,0.371105,0.5286004433304436,0.05109663560617199
4.700000000000728,2320,2,0.528769,0.373628,0.15514100000000003,0.0511019,-0.358623,2.86966,3.0,0.00140663,4,-0.0537722,0.370647,0.5286004433304436,0.05109663560617199
4.700000000000728,2321,2,0.528872,0.373356,0.155516,0.0511094,-0.334306,2.74966,3.09375,0.00140547,4,-0.0591962,0.370262,0.5286004433304436,0.05109663560617199
4.710000000000036,2322,2,0.528975,0.372957,0.156018,0.0511199,-0.276952,2.62966,2.15625,0.0012426,4,-0.0645365,0.369949,0.5291118027064584,0.05117520932236643
4.710000000000036,2323,2,0.529079,0.372829,0.15624999999999994,0.0511331,-0.247016,2.50966,2.0625,0.00164363,4,-0.0689107,0.369701,0.5291118027064584,0.05117520932236643
4.710000000000036,2324,2,0.529182,0.372701,0.15648100000000004,0.0511487,-0.222001,2.38966,2.71875,0.0016704,4,-0.073266,0.369519,0.5291118027064584,0.05117520932236643
4.710000000000036,2325,2,0.529285,0.372637,0.156648,0.0511664,-0.197769,2.26966,2.25,0.00158591,4,-0.077419,0.369401,0.5291118027064584,0.05117520932236643
4.710000000000036,2326,2,0.529388,0.372605,0.15678299999999995,0.0511859,-0.172053,2.14966,3.375,0.00164003,4,-0.0813899,0.369346,0.5291118027064584,0.05117520932236643
4.720000000000255,2327,2,0.529492,0.372605,0.15688699999999994,0.0512068,-0.144837,2.02966,3.28125,0.0016477,4,-0.0850787,0.369354,0.5296239469107721,0.05125360121015622
4.720000000000255,2328,2,0.529595,0.372605,0.15699000000000002,0.0512288,-0.116449,1.90966,2.8125,0.00170762,4,-0.0883986,0.369422,0.5296239469107721,0.05125360121015622
4.720000000000255,2329,2,0.529699,0.372653,0.15704600000000002,0.0512517,-0.0884914,1.78966,2.53125,0.00159652,4,-0.0911719,0.369546,0.5296239469107721,0.05125360121015622
4.720000000000255,2330,2,0.529802,0.372701,0.157101,0.0512751,-0.0644609,1.66966,1.96875,0.00176194,4,-0.0934157,0.369726,0.5296239469107721,0.05125360121015622
4.720000000000255,2331,2,0.529905,0.372765,0.15713999999999995,0.0512987,-0.0445312,1.54966,2.15625,0.00172742,4,-0.0950188,0.369956,0.5296239469107721,0.05125360121015622
4.730000000000473,2332,2,0.530009,0.372829,0.15717999999999993,0.0513222,-0.0277692,1.42966,1.96875,0.00184288,4,-0.0959444,0.370233,0.5301368741236607,0.05133181099100344
4.730000000000473,2333,2,0.530112,0.372909,0.15720300000000004,0.0513453,-0.0142525,1.30966,2.53125,0.00186482,4,-0.0961114,0.370552,0.5301368741236607,0.05133181099100344
4.730000000000473,2334,2,0.530216,0.372957,0.15725900000000004,0.0513678,-0.00206021,1.18966,1.875,0.00194826,4,-0.0955139,0.370909,0.5301368741236607,0.05133181099100344
4.730000000000473,2335,2,0.530319,0.373068,0.15725099999999997,0.0513891,0.0162059,1.06966,0.75,0.00187351,4,-0.0939901,0.371295,0.5301368741236607,0.05133181099100344
4.730000000000473,2336,2,0.530423,0.373116,0.15730699999999997,0.0514092,0.0220036,0.949655,1.78125,0.00201429,4,-0.091682,0.371706,0.5301368741236607,0.05133181099100344
4.740000000000691,2337,2,0.530527,0.373196,0.15733099999999994,0.0514277,0.0283224,0.829655,1.125,5.9581e-05,4,-0.0884374,0.372133,0.5306505825226651,0.051409838387024266
4.740000000000691,2338,2,0.53063,0.373196,0.15743400000000002,0.0514442,0.0283224,0.709655,1.125,0.00206739,4,-0.0843723,0.37257,0.5306505825226651,0.051409838387024266
4.740000000000691,2339,2,0.530733,0.373212,0.15752100000000002,0.0514584,0.0269846,0.589655,1.03125,5.0134e-05,4,-0.079289,0.373007,0.5306505825226651,0.051409838387024266
4.740000000000691,2340,2,0.530837,0.373212,0.15762500000000002,0.0514702,0.0269846,0.469655,1.03125,0.00205799,4,-0.0733204,0.373435,0.5306505825226651,0.051409838387024266
4.740000000000691,2341,2,0.53094,0.373212,0.15772799999999998,0.0514791,0.0269846,0.349655,1.03125,0.0040608,4,-0.0664922,0.373845,0.5306505825226651,0.051409838387024266
4.75,2342,2,0.531043,0.3731,0.15794300000000006,0.0514849,0.0145891,0.229655,0.28125,0.000283002,4,-0.0589195,0.374229,0.5311650702825033,0.051487683120975916
4.75,2343,2,0.531147,0.373052,0.15809500000000004,0.0514874,0.00910124,0.109655,-0.09375,7.4542e-05,4,-0.0645168,0.374575,0.5311650702825033,0.051487683120975916
4.75,2344,2,0.53125,0.373004,0.158246,0.0514892,0.00360369,0.229655,0.375,7.6912e-05,4,-0.041421,0.374876,0.5311650702825033,0.051487683120975916
4.75,2345,2,0.531355,0.372972,0.158383,0.0514939,-0.00127373,0.349655,0.28125,6.1058e-05,4,-0.0320199,0.375127,0.5311650702825033,0.051487683120975916
4.75,2346,2,0.531459,0.372877,0.158582,0.0515019,-0.0110896,0.469655,-0.5625,1.8471e-05,4,-0.0224827,0.375327,0.5311650702825033,0.051487683120975916
4.760000000000218,2347,2,0.531563,0.372813,0.15875,0.0515128,-0.0159,0.589655,-0.09375,0.000250983,4,-0.0128067,0.375474,0.5316803355752646,0.051565344916285796
4.760000000000218,2348,2,0.531667,0.372765,0.158902,0.0515264,-0.019386,0.709655,0.375,9.8388e-05,4,-0.00325032,0.375565,0.5316803355752646,0.051565344916285796
4.760000000000218,2349,2,0.531771,0.372701,0.15907,0.0515423,-0.0225901,0.829655,-0.28125,0.00018908,4,0.00597482,0.375603,0.5316803355752646,0.051565344916285796
4.760000000000218,2350,2,0.531875,0.372669,0.15920600000000001,0.0515601,-0.0239454,0.949655,0.5625,4.9796e-05,4,0.014775,0.375588,0.5316803355752646,0.051565344916285796
4.770000000000437,2351,2,0.531979,0.372637,0.15934199999999998,0.0515797,-0.0248946,1.06966,0.46875,0.000115676,4,0.0229182,0.375523,0.5321963765701361,0.05164282349701007
4.770000000000437,2352,2,0.532083,0.372637,0.15944599999999998,0.0516006,-0.0248946,1.18966,0.46875,0.00213222,4,0.0302969,0.375411,0.5321963765701361,0.05164282349701007
4.770000000000437,2353,2,0.532187,0.372557,0.15962999999999994,0.0516225,-0.0251448,1.30966,1.40625,0.000159405,4,0.0367205,0.375259,0.5321963765701361,0.05164282349701007
4.770000000000437,2354,2,0.532292,0.372509,0.159783,0.0516454,-0.0249278,1.42966,0.84375,0.000124603,4,0.0423951,0.37507,0.5321963765701361,0.05164282349701007
4.770000000000437,2355,2,0.532396,0.372509,0.159887,0.0516686,-0.0233813,1.54966,0.65625,0.000215116,4,0.0471553,0.374849,0.5321963765701361,0.05164282349701007
4.780000000000655,2356,2,0.532501,0.372509,0.15999200000000002,0.0516922,-0.0214195,1.66966,0.375,0.000149467,4,0.0508186,0.374603,0.5327131914335945,0.051720118587862955
4.780000000000655,2357,2,0.532606,0.372525,0.16008100000000003,0.0517154,-0.0187979,1.78966,1.59375,0.00024246,4,0.0533927,0.37434,0.5327131914335945,0.051720118587862955
4.780000000000655,2358,2,0.53271,0.372541,0.160169,0.0517382,-0.0158229,1.90966,0.84375,0.000164461,4,0.0548555,0.374067,0.5327131914335945,0.051720118587862955
4.780000000000655,2359,2,0.532814,0.372589,0.160225,0.0517602,-0.0090339,2.02966,2.15625,0.000293737,4,0.055262,0.373791,0.5327131914335945,0.051720118587862955
4.780000000000655,2360,2,0.532925,0.372621,0.160304,0.0517823,-0.00520671,2.14966,0.65625,2.0557e-05,4,0.0546029,0.37352,0.5327131914335945,0.051720118587862955
4.789999999999964,2361,2,0.53303,0.372653,0.160377,0.0518019,-0.00144293,2.26966,1.03125,0.000164723,4,0.0530092,0.373262,0.5332307783293203,0.05179722991420362
4.789999999999964,2362,2,0.533135,0.372701,0.16043400000000002,0.0518197,0.00243203,2.38966,1.5,0.000122724,4,0.0505907,0.373022,0.5332307783293203,0.05179722991420362
4.789999999999964,2363,2,0.53324,0.372717,0.16052300000000003,0.0518355,0.00591349,2.50966,2.34375,0.000323896,4,0.0474178,0.372807,0.5332307783293203,0.05179722991420362
4.789999999999964,2364,2,0.533345,0.372749,0.16059599999999996,0.051849,0.00868589,2.62966,1.21875,0.000388902,4,0.0437326,0.372622,0.5332307783293203,0.05179722991420362
4.789999999999964,2365,2,0.53345,0.372797,0.160653,0.0518599,0.0117861,2.74966,1.59375,0.000514018,4,0.0396119,0.372472,0.5332307783293203,0.05179722991420362
4.800000000000182,2366,2,0.533556,0.372813,0.16074300000000002,0.0518679,0.0134268,2.86966,2.53125,0.000365736,4,0.035148,0.372359,0.5337491354183924,0.05187415720206521
4.800000000000182,2367,2,0.533661,0.372861,0.16080000000000005,0.0518726,0.0156,2.98966,1.125,0.000480444,4,0.0280173,0.372286,0.5337491354183924,0.05187415720206521
4.800000000000182,2368,2,0.533766,0.372909,0.16085699999999997,0.0518744,0.0170364,3.10966,2.0625,0.000456986,4,0.0259589,0.372256,0.5337491354183924,0.05187415720206521
4.800000000000182,2369,2,0.533871,0.372957,0.160914,0.0518769,0.0185858,3.22966,2.34375,0.000645969,4,0.0214023,0.372268,0.5337491354183924,0.05187415720206521
4.800000000000182,2370,2,0.533977,0.372988,0.16098900000000005,0.0518828,0.0191141,3.34966,2.625,0.000557747,4,0.0170495,0.372322,0.5337491354183924,0.05187415720206521
4.8100000000004,2371,2,0.534083,0.37302,0.16106299999999996,0.0518919,0.0193132,3.46966,3.1875,0.00068006,4,0.0130687,0.372417,0.5342682608590115,0.05195090017811367
4.8100000000004,2372,2,0.534189,0.373116,0.16107300000000002,0.0519038,0.0202845,3.58966,2.8125,0.000613303,4,0.00956165,0.372551,0.5342682608590115,0.05195090017811367
4.8100000000004,2373,2,0.534295,0.373148,0.16114699999999998,0.0519183,0.0205004,3.70966,2.90625,0.000783413,4,0.00640916,0.372721,0.5342682608590115,0.05195090017811367
4.8100000000004,2374,2,0.534401,0.373228,0.161173,0.051935,0.0221218,3.82966,3.375,0.000818084,4,0.00391196,0.372924,0.5342682608590115,0.05195090017811367
4.8100000000004,2375,2,0.534512,0.373292,0.16121999999999997,0.0519544,0.0232833,3.94966,3.375,0.000842221,4,0.00197635,0.373156,0.5342682608590115,0.05195090017811367
4.8200000000006185,2376,2,0.534622,0.373372,0.16125000000000006,0.0519754,0.024559,4.06965,3.9375,0.0010742,4,0.00070541,0.373413,0.5347881528066957,0.05202745856967688
4.8200000000006185,2377,2,0.534728,0.373436,0.161292,0.0519968,0.0263892,4.18966,3.0,0.00101243,4,7.78006e-05,0.373691,0.5347881528066957,0.05202745856967688
4.8200000000006185,2378,2,0.534838,0.373532,0.16130600000000006,0.0520201,0.0289128,4.30966,3.65625,0.00121449,4,0.000169709,0.373985,0.5347881528066957,0.05202745856967688
4.8200000000006185,2379,2,0.53495,0.373628,0.16132200000000002,0.0520444,0.0312767,4.42966,3.75,0.00136047,4,0.000876587,0.374291,0.5347881528066957,0.05202745856967688
4.8200000000006185,2380,2,0.535056,0.373755,0.16130099999999997,0.0520675,0.0352725,4.54965,4.21875,0.00147822,4,0.0021893,0.374605,0.5347881528066957,0.05202745856967688
4.830000000000837,2381,2,0.535161,0.373899,0.16126200000000002,0.0520906,0.0394162,4.66966,4.40625,0.00153693,4,0.00399099,0.374923,0.5353088094142393,0.05210383210473856
4.830000000000837,2382,2,0.535267,0.374043,0.16122400000000003,0.0521134,0.0439813,4.78966,3.65625,0.00145358,4,0.00620612,0.375242,0.5353088094142393,0.05210383210473856
4.830000000000837,2383,2,0.535373,0.374219,0.16115399999999996,0.0521356,0.0499019,4.90966,3.84375,0.00144912,4,0.00881015,0.375559,0.5353088094142393,0.05210383210473856
4.830000000000837,2384,2,0.535479,0.374762,0.16071700000000005,0.0521568,0.0677866,5.02965,4.125,0.00150553,4,0.0116711,0.375874,0.5353088094142393,0.05210383210473856
4.830000000000837,2385,2,0.535585,0.375098,0.160487,0.0521767,0.078812,5.14966,4.5,0.0014044,4,0.0136134,0.376191,0.5353088094142393,0.05210383210473856
4.8400000000001455,2386,2,0.535691,0.375465,0.16022600000000004,0.0521951,0.0918433,5.26966,4.875,0.00156567,4,0.0153651,0.376513,0.5358302288316728,0.05218002051193228
4.8400000000001455,2387,2,0.535797,0.375849,0.15994799999999998,0.0522116,0.10558,5.38966,4.78125,0.00150945,4,0.0168613,0.376842,0.5358302288316728,0.05218002051193228
4.8400000000001455,2388,2,0.535902,0.376184,0.15971799999999997,0.0522259,0.118512,5.50965,4.3125,0.00162952,4,0.0180941,0.377181,0.5358302288316728,0.05218002051193228
4.8400000000001455,2389,2,0.536008,0.376488,0.15952000000000005,0.0522377,0.130695,5.62966,4.59375,0.00165396,4,0.0192676,0.377531,0.5358302288316728,0.05218002051193228
4.8400000000001455,2390,2,0.536115,0.376839,0.15927600000000003,0.0522469,0.143751,5.74966,4.96875,0.00165437,4,0.0205222,0.377894,0.5358302288316728,0.05218002051193228
4.850000000000364,2391,2,0.536222,0.377175,0.159047,0.052253,0.155138,5.86966,4.96875,0.00167599,4,0.0217348,0.378272,0.5363524092064581,0.05225602352057019
4.850000000000364,2392,2,0.536329,0.377526,0.15880299999999997,0.0522556,0.165443,5.98966,4.78125,0.00180548,4,0.00953262,0.378667,0.5363524092064581,0.05225602352057019
4.850000000000364,2393,2,0.536435,0.377926,0.158509,0.0522574,0.17526,6.10966,5.0625,0.00181974,4,0.0242834,0.379079,0.5363524092064581,0.05225602352057019
4.850000000000364,2394,2,0.536546,0.378437,0.15810899999999994,0.0522622,0.187279,6.22966,5.8125,0.00199015,4,0.0254918,0.37951,0.5363524092064581,0.05225602352057019
4.860000000000582,2395,2,0.536658,0.379875,0.15678299999999995,0.0522705,0.21905,6.34966,5.8125,0.000140837,4,0.026328,0.379965,0.5368753486832116,0.05233184086060237
4.860000000000582,2396,2,0.536764,0.381218,0.15554600000000002,0.0522814,0.249553,6.46966,6.28125,0.000105182,4,0.0239372,0.380465,0.5368753486832116,0.05233184086060237
4.860000000000582,2397,2,0.536876,0.381793,0.15508300000000003,0.0522957,0.264445,6.58966,4.96875,0.000210998,4,0.0190314,0.381028,0.5368753486832116,0.05233184086060237
4.860000000000582,2398,2,0.536983,0.382416,0.154567,0.0523117,0.280207,6.70966,5.90625,0.000341458,4,0.0144644,0.381654,0.5368753486832116,0.05233184086060237
4.860000000000582,2399,2,0.537088,0.383135,0.153953,0.0523294,0.300263,6.82966,6.09375,0.000461209,4,0.0102577,0.382343,0.5368753486832116,0.05233184086060237
4.8700000000008,2400,2,0.537194,0.384126,0.15306799999999993,0.0523487,0.325796,6.94966,5.90625,0.000419621,4,0.0062953,0.383097,0.5373990454038997,0.05240747226264552
4.8700000000008,2401,2,0.537299,0.384957,0.15234199999999998,0.0523692,0.347153,7.06965,5.8125,0.000600984,4,0.00189569,0.383921,0.5373990454038997,0.05240747226264552
4.8700000000008,2402,2,0.537405,0.385708,0.15169700000000003,0.0523908,0.363831,7.18966,6.375,0.000519358,4,-0.00217801,0.384814,0.5373990454038997,0.05240747226264552
4.8700000000008,2403,2,0.537511,0.386395,0.15111599999999997,0.0524131,0.377027,7.30966,6.28125,0.000584369,4,-0.0054915,0.385775,0.5373990454038997,0.05240747226264552
4.8700000000008,2404,2,0.537616,0.387258,0.150358,0.0524358,0.392517,7.18966,7.125,0.000616291,4,-0.00769803,0.386798,0.5373990454038997,0.05240747226264552
4.880000000000109,2405,2,0.537722,0.388536,0.14918600000000004,0.0524585,0.415397,7.06965,7.5,0.000678532,4,-0.0092543,0.387877,0.5379234975077505,0.052482917457970145
4.880000000000109,2406,2,0.537827,0.389575,0.14825200000000005,0.0524811,0.430853,6.94966,7.03125,0.000752656,4,-0.0113534,0.389011,0.5379234975077505,0.052482917457970145
4.880000000000109,2407,2,0.537933,0.390501,0.147432,0.0525032,0.442909,6.82966,6.09375,0.000735908,4,-0.0130062,0.390196,0.5379234975077505,0.052482917457970145
4.880000000000109,2408,2,0.538038,0.392978,0.14506000000000002,0.0525244,0.494786,6.70966,7.3125,0.000619936,4,-0.0137208,0.391422,0.5379234975077505,0.052482917457970145
4.880000000000109,2409,2,0.538144,0.394161,0.14398299999999997,0.0525446,0.517014,6.58966,6.46875,0.000760186,4,-0.0183243,0.392711,0.5379234975077505,0.052482917457970145
4.890000000000327,2410,2,0.53825,0.395151,0.14309900000000003,0.0525634,0.534527,6.46966,6.09375,0.000687904,4,-0.0221734,0.394057,0.5384487031314517,0.05255817617852891
4.890000000000327,2411,2,0.538355,0.396541,0.14181400000000005,0.0525806,0.559097,6.34966,6.65625,0.000606133,4,-0.0245262,0.395448,0.5384487031314517,0.05255817617852891
4.890000000000327,2412,2,0.538461,0.397996,0.14046499999999995,0.0525959,0.586129,6.22966,7.5,0.000515443,4,-0.0266281,0.396883,0.5384487031314517,0.05255817617852891
4.890000000000327,2413,2,0.538567,0.399162,0.139405,0.052609,0.603783,6.10966,5.71875,0.000313272,4,-0.0285477,0.398359,0.5384487031314517,0.05255817617852891
4.890000000000327,2414,2,0.538673,0.400392,0.13828099999999993,0.0526195,0.625808,5.98966,6.09375,0.00016783,4,-0.0292636,0.399867,0.5384487031314517,0.05255817617852891
4.900000000000546,2415,2,0.538779,0.402166,0.13661299999999998,0.0526271,0.658368,5.86966,7.59375,0.000396294,4,-0.0289437,0.401401,0.5389746604088701,0.05263324815691647
4.900000000000546,2416,2,0.538884,0.403396,0.13548800000000005,0.0526318,0.671182,5.74966,4.875,0.000471339,4,-0.0318292,0.402965,0.5389746604088701,0.05263324815691647
4.900000000000546,2417,2,0.538991,0.404771,0.13422,0.0526335,0.684468,5.62966,5.34375,0.000565672,4,-0.0285682,0.404551,0.5389746604088701,0.05263324815691647
4.900000000000546,2418,2,0.539097,0.40664,0.13245700000000005,0.0526358,0.716228,5.50965,6.5625,0.000470199,4,-0.0271685,0.406156,0.5389746604088701,0.05263324815691647
4.900000000000546,2419,2,0.539203,0.408046,0.13115699999999997,0.0526415,0.730815,5.38966,4.59375,0.000573902,4,-0.0266411,0.407784,0.5389746604088701,0.05263324815691647
4.910000000000764,2420,2,0.539309,0.409532,0.12977700000000003,0.0526501,0.748163,5.26966,5.4375,0.000415461,4,-0.025408,0.409431,0.5395013674712499,0.05270813312639784
4.910000000000764,2421,2,0.539416,0.41268,0.12673600000000002,0.0526615,0.781243,5.14966,4.59375,0.000564296,4,-0.0237096,0.411094,0.5395013674712499,0.05270813312639784
4.910000000000764,2422,2,0.539522,0.414438,0.12508399999999997,0.0526754,0.80579,5.02965,4.6875,0.000434479,4,-0.0269628,0.412804,0.5395013674712499,0.05270813312639784
4.910000000000764,2423,2,0.539629,0.416116,0.12351300000000004,0.0526913,0.819246,4.90966,4.59375,0.000641274,4,-0.0300414,0.41456,0.5395013674712499,0.05270813312639784
4.910000000000764,2424,2,0.539735,0.417538,0.12219699999999994,0.0527091,0.827578,4.78966,4.5,0.0005242,4,-0.0326156,0.41636,0.5395013674712499,0.05270813312639784
4.920000000000073,2425,2,0.539841,0.419615,0.120226,0.0527283,0.854533,4.66966,5.25,0.000711059,4,-0.0337637,0.418194,0.540028822447123,0.0527828308208957
4.920000000000073,2426,2,0.539947,0.421053,0.11889399999999994,0.0527489,0.859499,4.54965,4.03125,0.000670785,4,-0.0355428,0.420068,0.540028822447123,0.0527828308208957
4.920000000000073,2427,2,0.540054,0.422811,0.11724300000000004,0.0527704,0.869192,4.42966,4.40625,0.0007659,4,-0.0357891,0.421971,0.540028822447123,0.0527828308208957
4.920000000000073,2428,2,0.540161,0.424616,0.11554500000000001,0.0527925,0.885099,4.30966,4.78125,0.000646267,4,-0.0355593,0.423901,0.540028822447123,0.0527828308208957
4.920000000000073,2429,2,0.540267,0.426087,0.11418000000000006,0.0528149,0.885014,4.18966,3.9375,0.000807379,4,-0.0349205,0.425853,0.540028822447123,0.0527828308208957
4.930000000000291,2430,2,0.540373,0.428052,0.112321,0.0528374,0.899174,4.06965,4.40625,0.000710469,4,-0.0328146,0.427819,0.5405570234625082,0.05285734097501851
4.930000000000291,2431,2,0.54048,0.429586,0.11089399999999994,0.0528597,0.900475,3.94966,3.5625,0.000913943,4,-0.0308676,0.429797,0.5405570234625082,0.05285734097501851
4.930000000000291,2432,2,0.540586,0.431104,0.10948200000000002,0.0528812,0.901417,3.82966,3.0,0.00080532,4,-0.0276682,0.431778,0.5405570234625082,0.05285734097501851
4.930000000000291,2433,2,0.540693,0.434603,0.10608999999999996,0.0529021,0.912456,3.70966,3.5625,0.000915993,4,-0.0232494,0.433752,0.5405570234625082,0.05285734097501851
4.930000000000291,2434,2,0.5408,0.436553,0.10424699999999992,0.0529219,0.919295,3.58966,3.46875,0.000868811,4,-0.0242598,0.435751,0.5405570234625082,0.05285734097501851
4.940000000000509,2435,2,0.540906,0.438119,0.10278700000000002,0.0529403,0.918092,3.46966,3.46875,0.000987469,4,-0.0250398,0.437769,0.5410859686406293,0.05293166332402069
4.940000000000509,2436,2,0.541013,0.439621,0.10139199999999998,0.0529569,0.912571,3.34966,2.8125,0.000718374,4,-0.0243082,0.439796,0.5410859686406293,0.05293166332402069
4.940000000000509,2437,2,0.54112,0.441602,0.09951800000000005,0.0529715,0.920325,3.22966,3.5625,0.000866864,4,-0.0219648,0.441819,0.5410859686406293,0.05293166332402069
4.940000000000509,2438,2,0.541227,0.44304,0.09818700000000002,0.052984,0.912946,3.10966,2.4375,0.000684284,4,-0.0196519,0.443835,0.5410859686406293,0.05293166332402069
4.940000000000509,2439,2,0.541334,0.444798,0.09653599999999996,0.0529938,0.91549,2.98966,3.375,0.000802478,4,-0.0156709,0.44583,0.5410859686406293,0.05293166332402069
4.950000000000728,2440,2,0.541441,0.44654,0.09490099999999996,0.0530008,0.91436,2.86966,2.90625,0.000843816,4,-0.0112109,0.447799,0.5416156561021144,0.05300579760383071
4.950000000000728,2441,2,0.541548,0.447914,0.09363400000000005,0.0530047,0.906736,2.74966,2.4375,0.000805905,4,-0.0126754,0.449737,0.5416156561021144,0.05300579760383071
4.950000000000728,2442,2,0.541654,0.449879,0.091775,0.0530064,0.910492,2.62966,3.46875,0.000803153,4,-5.92886e-05,0.451632,0.5416156561021144,0.05300579760383071
4.950000000000728,2443,2,0.541761,0.451285,0.09047600000000006,0.0530094,0.903244,2.74966,2.53125,0.000830883,4,0.0055426,0.453484,0.5416156561021144,0.05300579760383071
4.950000000000728,2444,2,0.541868,0.452724,0.089144,0.0530156,0.893357,2.86966,1.6875,0.000912923,4,0.0121632,0.455289,0.5416156561021144,0.05300579760383071
4.960000000000036,2445,2,0.541975,0.454593,0.08738199999999996,0.0530247,0.895207,2.98966,1.875,0.000969882,4,0.0194361,0.457044,0.5421460839649055,0.05307974355103856
4.960000000000036,2446,2,0.542082,0.455919,0.08616299999999993,0.0530365,0.882631,3.10966,2.0625,0.000895477,4,0.0257795,0.458756,0.5421460839649055,0.05307974355103856
4.960000000000036,2447,2,0.54219,0.457373,0.08481699999999998,0.0530506,0.870294,3.22966,2.25,0.00116354,4,0.0328347,0.460422,0.5421460839649055,0.05307974355103856
4.960000000000036,2448,2,0.542297,0.460489,0.08180800000000005,0.0530668,0.85799,3.34966,2.625,0.000991196,4,0.0399623,0.462041,0.5421460839649055,0.05307974355103856
