time_s,cycle,joint_id,q_ref_raw,q_ref,q,q_error,dq_ref_raw,dq_ref,dq,dq_error,tau_cmd,u_raw,tau_est,lowstate_age,dt,flags
0.0,0,2,0.2,0.2,0.2,0.0,1.69283e-16,0.0,0.0,0.0,-0.12,-12.0,0.0,0.0,0.002,0
0.002,1,2,0.200002,0.2,0.199988,1.2000000000012001e-05,0.00329269,4.12605e-09,-0.00588151,0.00588151412605,0.0,0.668893,-0.12,0.0,0.002,0
0.004,2,2,0.200017,0.2,0.199967,3.300000000000525e-05,0.0127924,6.42889e-08,-0.0106652,0.0106652642889,0.12,0.742653,0.00470521,0.0,0.002,0
0.006,3,2,0.200057,0.2,0.199938,6.20000000000065e-05,0.0279343,3.16745e-07,-0.0143675,0.014367816745,0.24,0.800519,0.128532,0.0,0.002,0
0.008,4,2,0.200132,0.2,0.199904,9.600000000001274e-05,0.0481568,9.73615e-07,-0.0170043,0.017005273615,0.36,0.842104,0.251494,0.0,0.002,0
0.01,5,2,0.200253,0.2,0.199867,0.000133000000000022,0.0729015,2.31019e-06,-0.0185916,0.01859391019,0.48,0.867278,0.373603,0.0,0.002,0
0.012,6,2,0.200427,0.2,0.199829,0.00017100000000000448,0.101614,4.6524e-06,-0.0191452,0.0191498524,0.6,0.876135,0.494873,0.0,0.002,0
0.014,7,2,0.200662,0.2,0.199791,0.00020900000000001473,0.133742,8.36434e-06,-0.0186806,0.01868896434,0.72,0.868939,0.615316,0.0,0.002,0
0.016,8,2,0.200964,0.2,0.199757,0.00024300000000002098,0.168738,1.38361e-05,-0.0172134,0.0172272361,0.84,0.846065,0.734945,0.0,0.002,0
0.018,9,2,0.201338,0.2,0.199727,0.0002730000000000232,0.206056,2.14713e-05,-0.0147587,0.014780171299999999,0.807941,0.807941,0.853771,0.0,0.002,0
0.02,10,2,0.201789,0.2,0.199702,0.00029800000000002047,0.245157,3.16757e-05,-0.0126095,0.0126411757,0.77434,0.77434,0.819748,0.0,0.002,0
0.022,11,2,0.202319,0.2,0.199681,0.0003190000000000137,0.2855,4.48445e-05,-0.0107744,0.0108192445,0.745876,0.745876,0.784428,0.0,0.002,0
0.024,12,2,0.202931,0.2,0.199662,0.00033800000000000496,0.326553,6.13514e-05,-0.00920537,0.009266721399999999,0.722124,0.722124,0.754495,0.0,0.002,0
0.026,13,2,0.203626,0.2,0.199646,0.00035400000000002096,0.367783,8.15362e-05,-0.00785905,0.007940586199999999,0.702551,0.702551,0.729489,0.0,0.002,0
0.028,14,2,0.204402,0.200001,0.199633,0.0003680000000000072,0.408662,0.000105694,-0.00669702,0.006802714,0.686563,0.686563,0.708838,0.0,0.002,0
0.03,15,2,0.20526,0.200001,0.199622,0.0003790000000000182,0.448665,0.000134063,-0.00568644,0.005820503,0.673564,0.673564,0.691921,0.0,0.002,0
0.032,16,2,0.206196,0.200001,0.199612,0.00038900000000000046,0.487272,0.000166815,-0.0048,0.004966814999999999,0.662988,0.662988,0.678113,0.0,0.002,0
0.034,17,2,0.207208,0.200002,0.199604,0.00039800000000000946,0.523964,0.000204042,-0.00401549,0.004219532,0.654333,0.654333,0.666828,0.0,0.002,0
0.036,18,2,0.20829,0.200002,0.199597,0.00040500000000001646,0.558227,0.000245747,-0.0033153,0.0035610470000000003,0.647173,0.647173,0.657546,0.0,0.002,0
0.038,19,2,0.209439,0.200003,0.199592,0.0004109999999999947,0.58955,0.000291832,-0.00268563,0.002977462,0.641157,0.641157,0.649825,0.0,0.002,0
0.04,20,2,0.210646,0.200003,0.199588,0.0004149999999999987,0.617424,0.000342089,-0.00211585,0.0024579389999999997,0.63601,0.63601,0.643305,0.0,0.002,0
0.042,21,2,0.211906,0.200004,0.199585,0.00041899999999997495,0.641345,0.000396186,-0.0015978,0.0019939859999999997,0.631521,0.631521,0.637702,0.0,0.002,0
0.044,22,2,0.213209,0.200005,0.199582,0.00042299999999997895,0.660813,0.000453661,-0.00112519,0.001578851,0.627532,0.627532,0.632799,0.0,0.002,0
0.046,23,2,0.214546,0.200006,0.199581,0.00042499999999998095,0.675328,0.000513909,-0.000693163,0.001207072,0.623925,0.623925,0.628433,0.0,0.002,0
0.048,24,2,0.215906,0.200007,0.19958,0.00042699999999998295,0.684397,0.000576172,-0.000297936,0.000874108,0.620612,0.620612,0.62448,0.0,0.002,0
0.05,25,2,0.217279,0.200008,0.199581,0.00042699999999998295,0.687528,0.00063953,6.34862e-05,0.0005760438,0.617833,0.617833,0.62085,0.0,0.002,0
0.052,26,2,0.218656,0.200009,0.199581,0.00042799999999998395,0.690775,0.00070626,0.000396089,0.000310171,0.615721,0.615721,0.617782,0.0,0.002,0
0.054,27,2,0.220046,0.200011,0.199583,0.00042799999999998395,0.700109,0.000779799,0.000705888,7.391099999999996e-05,0.613968,0.613968,0.615405,0.0,0.002,0
0.056,28,2,0.221461,0.200013,0.199585,0.00042799999999998395,0.714926,0.000860816,0.000996217,-0.00013540099999999995,0.61255,0.61255,0.613403,0.0,0.002,0
0.058,29,2,0.222909,0.200014,0.199587,0.0004270000000000107,0.734633,0.000949945,0.00127016,-0.000320215,0.611444,0.611444,0.611753,0.0,0.002,0
0.06,30,2,0.224402,0.200016,0.19959,0.0004260000000000097,0.758646,0.00104777,0.00153059,-0.0004828200000000001,0.610631,0.610631,0.610428,0.0,0.002,0
0.062,31,2,0.225946,0.200019,0.199594,0.0004250000000000087,0.786392,0.00115484,0.00178013,-0.0006252899999999999,0.610087,0.610087,0.609406,0.0,0.002,0
0.064,32,2,0.22755,0.200021,0.199598,0.0004230000000000067,0.817307,0.00127161,0.0020212,-0.0007495899999999998,0.609792,0.609792,0.608663,0.0,0.002,0
0.066,33,2,0.229217,0.200024,0.199602,0.0004220000000000057,0.850837,0.00139848,0.002256,-0.0008575200000000003,0.609721,0.609721,0.608175,0.0,0.002,0
0.068,34,2,0.230954,0.200027,0.199607,0.0004200000000000037,0.886438,0.00153575,0.0024865,-0.00095075,0.609851,0.609851,0.607916,0.0,0.002,0
0.07,35,2,0.232764,0.20003,0.199613,0.0004170000000000007,0.923574,0.00168364,0.00271443,-0.00103079,0.610159,0.610159,0.607862,0.0,0.002,0
0.072,36,2,0.234649,0.200033,0.199619,0.0004139999999999977,0.961723,0.00184227,0.0029413,-0.00109903,0.610619,0.610619,0.607987,0.0,0.002,0
0.074,37,2,0.236611,0.200037,0.199625,0.0004119999999999957,1.00037,0.00201163,0.00316841,-0.00115678,0.611208,0.611208,0.608266,0.0,0.002,0
0.076,38,2,0.238651,0.200041,0.199632,0.0004089999999999927,1.03901,0.00219161,0.00339681,-0.0012052,0.611901,0.611901,0.608674,0.0,0.002,0
0.078,39,2,0.240767,0.200046,0.199639,0.0004069999999999907,1.07715,0.00238197,0.00362733,-0.0012453599999999996,0.612672,0.612672,0.609184,0.0,0.002,0
0.08,40,2,0.242959,0.200051,0.199647,0.00040400000000001546,1.1143,0.00258231,0.00386059,-0.0012782800000000001,0.613498,0.613498,0.609771,0.0,0.002,0
0.082,41,2,0.245223,0.200056,0.199655,0.00040100000000001246,1.14998,0.00279214,0.00409699,-0.0013048500000000002,0.614352,0.614352,0.610409,0.0,0.002,0
0.084,42,2,0.247557,0.200062,0.199664,0.0003979999999999817,1.18374,0.00301077,0.00433669,-0.00132592,0.61521,0.61521,0.611074,0.0,0.002,0
0.086,43,2,0.249957,0.200068,0.199673,0.00039500000000000646,1.21512,0.00323738,0.00457968,-0.0013422999999999998,0.616045,0.616045,0.61174,0.0,0.002,0
0.088,44,2,0.252416,0.200075,0.199683,0.00039200000000000346,1.24367,0.003471,0.00482569,-0.0013546899999999995,0.616833,0.616833,0.612381,0.0,0.002,0
0.09,45,2,0.254929,0.200082,0.199693,0.00038900000000000046,1.26895,0.00371047,0.00507425,-0.0013637799999999998,0.617546,0.617546,0.612972,0.0,0.002,0
0.092,46,2,0.257489,0.20009,0.199703,0.00038699999999999846,1.29055,0.00395446,0.00532469,-0.00137023,0.618158,0.618158,0.613487,0.0,0.002,0
0.094,47,2,0.260089,0.200098,0.199714,0.00038399999999999546,1.30804,0.00420149,0.00557612,-0.00137463,0.618642,0.618642,0.613899,0.0,0.002,0
0.096,48,2,0.262719,0.200107,0.199726,0.0003810000000000202,1.32101,0.00444987,0.00582741,-0.00137754,0.618971,0.618971,0.614182,0.0,0.002,0
0.098,49,2,0.265369,0.200116,0.199738,0.00037799999999998946,1.32908,0.00469773,0.00607725,-0.0013795200000000004,0.619115,0.619115,0.614309,0.0,0.002,0
0.1,50,2,0.268031,0.200125,0.199751,0.00037399999999998546,1.33186,0.00494301,0.00632409,-0.0013810799999999998,0.620104,0.620104,0.614253,0.0,0.002,0
0.102,51,2,0.270697,0.200136,0.199764,0.0003720000000000112,1.33485,0.00519491,0.00657507,-0.00138016,0.622305,0.622305,0.615045,0.0,0.002,0
0.104,52,2,0.273374,0.200146,0.199778,0.00036799999999997945,1.34344,0.00546446,0.00684028,-0.0013758199999999998,0.624627,0.624627,0.617045,0.0,0.002,0
0.106,53,2,0.276074,0.200157,0.199792,0.0003650000000000042,1.357,0.00575216,0.00712051,-0.00136835,0.627052,0.627052,0.619155,0.0,0.002,0
0.108,54,2,0.278805,0.200169,0.199807,0.0003620000000000012,1.37495,0.00605833,0.00741637,-0.0013580400000000005,0.629563,0.629563,0.621355,0.0,0.002,0
0.11,55,2,0.281576,0.200182,0.199822,0.0003599999999999992,1.39672,0.00638321,0.00772834,-0.00134513,0.632145,0.632145,0.62363,0.0,0.002,0
0.112,56,2,0.284394,0.200195,0.199838,0.00035700000000002396,1.42176,0.00672688,0.00805674,-0.0013298599999999995,0.634783,0.634783,0.625962,0.0,0.002,0
0.114,57,2,0.287265,0.200209,0.199855,0.0003539999999999932,1.44952,0.00708927,0.00840178,-0.0013125099999999994,0.637462,0.637462,0.628338,0.0,0.002,0
0.116,58,2,0.290194,0.200223,0.199873,0.00035000000000001696,1.47948,0.00747021,0.00876352,-0.0012933100000000006,0.640167,0.640167,0.630741,0.0,0.002,0
0.118,59,2,0.293184,0.200238,0.199891,0.0003469999999999862,1.51112,0.00786934,0.0091419,-0.001272559999999999,0.642882,0.642882,0.633157,0.0,0.002,0
0.12,60,2,0.296239,0.200255,0.19991,0.0003449999999999842,1.54396,0.00828616,0.00953672,-0.0012505599999999995,0.645589,0.645589,0.635568,0.0,0.002,0
0.122,61,2,0.299361,0.200272,0.19993,0.00034200000000000896,1.57752,0.00872005,0.00994765,-0.0012276000000000006,0.648271,0.648271,0.63796,0.0,0.002,0
0.124,62,2,0.30255,0.20029,0.199951,0.00033900000000000596,1.61133,0.00917018,0.0103742,-0.00120402,0.65091,0.65091,0.640313,0.0,0.002,0
0.126,63,2,0.305806,0.200308,0.199972,0.00033600000000000296,1.64495,0.00963562,0.0108157,-0.00118008,0.653485,0.653485,0.64261,0.0,0.002,0
0.128,64,2,0.309129,0.200328,0.199995,0.00033299999999999996,1.67795,0.0101153,0.0112715,-0.0011561999999999996,0.655977,0.655977,0.644832,0.0,0.002,0
0.13,65,2,0.312517,0.200349,0.200018,0.00033099999999999796,1.70991,0.0106078,0.0117405,-0.0011326999999999986,0.658365,0.658365,0.64696,0.0,0.002,0
0.132,66,2,0.315968,0.200371,0.200043,0.00032799999999999496,1.74044,0.0111119,0.0122216,-0.0011097000000000017,0.660628,0.660628,0.648973,0.0,0.002,0
0.134,67,2,0.319477,0.200393,0.200068,0.00032499999999999196,1.76914,0.0116259,0.0127136,-0.0010877000000000005,0.662744,0.662744,0.650851,0.0,0.002,0
0.136,68,2,0.323043,0.200417,0.200095,0.0003220000000000167,1.79566,0.012148,0.0132151,-0.0010670999999999996,0.664692,0.664692,0.652573,0.0,0.002,0
0.138,69,2,0.326658,0.200442,0.200122,0.0003200000000000147,1.81965,0.0126765,0.0137244,-0.0010478999999999992,0.66645,0.66645,0.65412,0.0,0.002,0
0.14,70,2,0.330319,0.200468,0.200151,0.0003170000000000117,1.84075,0.0132092,0.0142398,-0.0010305999999999996,0.667995,0.667995,0.65547,0.0,0.002,0
0.142,71,2,0.334019,0.200495,0.20018,0.0003150000000000097,1.85866,0.013744,0.0147594,-0.0010154000000000014,0.669306,0.669306,0.656603,0.0,0.002,0
0.144,72,2,0.337752,0.200523,0.200211,0.0003120000000000067,1.87307,0.0142785,0.0152811,-0.001002600000000001,0.670361,0.670361,0.657499,0.0,0.002,0
0.146,73,2,0.341509,0.200552,0.200242,0.0003100000000000047,1.8837,0.0148103,0.0158027,-0.0009923999999999992,0.671138,0.671138,0.658136,0.0,0.002,0
0.148,74,2,0.345284,0.200582,0.200275,0.0003070000000000017,1.89026,0.0153367,0.0163218,-0.000985100000000001,0.671615,0.671615,0.658496,0.0,0.002,0
0.15,75,2,0.349067,0.200613,0.200309,0.00030400000000002647,1.8925,0.015855,0.0168359,-0.0009808999999999998,0.673693,0.673693,0.658558,0.0,0.002,0
0.152,76,2,0.352854,0.200645,0.200343,0.0003019999999999967,1.89506,0.016383,0.0173585,-0.0009754999999999972,0.677889,0.677889,0.660224,0.0,0.002,0
0.154,77,2,0.356651,0.200679,0.200379,0.0002999999999999947,1.90235,0.0169404,0.0179073,-0.0009668999999999997,0.682135,0.682135,0.664002,0.0,0.002,0
0.156,78,2,0.360466,0.200713,0.200416,0.0002969999999999917,1.9138,0.0175268,0.0184822,-0.0009554000000000021,0.686405,0.686405,0.667809,0.0,0.002,0
0.158,79,2,0.364308,0.200749,0.200454,0.00029500000000001747,1.92887,0.0181415,0.0190829,-0.0009413999999999985,0.690675,0.690675,0.671619,0.0,0.002,0
0.16,80,2,0.368184,0.200786,0.200494,0.0002919999999999867,1.94704,0.0187839,0.0197091,-0.000925200000000001,0.694929,0.694929,0.675409,0.0,0.002,0
0.162,81,2,0.372098,0.200824,0.200534,0.00029000000000001247,1.96779,0.0194531,0.0203602,-0.0009070999999999975,0.699147,0.699147,0.679161,0.0,0.002,0
0.164,82,2,0.376056,0.200864,0.200577,0.0002869999999999817,1.99065,0.020148,0.0210355,-0.0008874999999999994,0.703315,0.703316,0.682859,0.0,0.002,0
0.166,83,2,0.380062,0.200905,0.20062,0.00028500000000000747,2.01515,0.0208674,0.0217341,-0.000866699999999998,0.707417,0.707418,0.686487,0.0,0.002,0
0.168,84,2,0.384118,0.200947,0.200665,0.0002819999999999767,2.04085,0.02161,0.022455,-0.0008449999999999985,0.711438,0.711438,0.69003,0.0,0.002,0
0.17,85,2,0.388226,0.200991,0.200711,0.00028000000000000247,2.06733,0.0223744,0.0231973,-0.0008229000000000014,0.715359,0.715359,0.693474,0.0,0.002,0
0.172,86,2,0.392387,0.201037,0.200759,0.00027800000000000047,2.09419,0.0231589,0.0239596,-0.0008007000000000014,0.719166,0.719166,0.696802,0.0,0.002,0
0.174,87,2,0.396603,0.201084,0.200809,0.0002750000000000252,2.12104,0.0239617,0.0247407,-0.0007790000000000019,0.722842,0.722842,0.699999,0.0,0.002,0
0.176,88,2,0.400871,0.201132,0.20086,0.00027199999999999447,2.14753,0.0247812,0.0255391,-0.0007578999999999989,0.726368,0.726368,0.703049,0.0,0.002,0
0.178,89,2,0.405192,0.201183,0.200912,0.00027099999999999347,2.17332,0.0256152,0.0263533,-0.0007380999999999985,0.729729,0.729729,0.705937,0.0,0.002,0
0.18,90,2,0.409564,0.201235,0.200967,0.00026799999999999047,2.19809,0.0264618,0.0271816,-0.0007197999999999996,0.732908,0.732908,0.708646,0.0,0.002,0
0.182,91,2,0.413984,0.201289,0.201023,0.00026599999999998847,2.22153,0.0273187,0.0280221,-0.0007033999999999999,0.735888,0.735888,0.711162,0.0,0.002,0
0.184,92,2,0.418449,0.201344,0.201081,0.00026299999999998547,2.24338,0.0281839,0.028873,-0.000689099999999998,0.738654,0.738654,0.71347,0.0,0.002,0
0.186,93,2,0.422956,0.201401,0.20114,0.00026099999999998347,2.26338,0.0290549,0.0297322,-0.0006772999999999987,0.741193,0.741193,0.715556,0.0,0.002,0
0.188,94,2,0.427501,0.20146,0.201201,0.0002590000000000092,2.28129,0.0299294,0.0305977,-0.0006683000000000001,0.743492,0.743492,0.717408,0.0,0.002,0
0.19,95,2,0.43208,0.201521,0.201264,0.0002570000000000072,2.29689,0.030805,0.0314672,-0.0006622000000000017,0.745537,0.745537,0.719013,0.0,0.002,0
0.192,96,2,0.436687,0.201584,0.201329,0.0002550000000000052,2.30999,0.0316792,0.0323385,-0.0006593000000000016,0.74732,0.74732,0.720364,0.0,0.002,0
0.194,97,2,0.441318,0.201648,0.201395,0.0002530000000000032,2.32042,0.0325496,0.0332094,-0.000659800000000002,0.748832,0.748832,0.72145,0.0,0.002,0
0.196,98,2,0.445967,0.201714,0.201463,0.0002510000000000012,2.32802,0.0334137,0.0340774,-0.0006637000000000032,0.750064,0.750064,0.722264,0.0,0.002,0
0.198,99,2,0.450628,0.201782,0.201533,0.0002489999999999992,2.33266,0.0342689,0.0349403,-0.0006714000000000026,0.751013,0.751012,0.722802,0.0,0.002,0
0.2,100,2,0.455295,0.201851,0.201605,0.0002459999999999962,2.33423,0.035113,0.0357956,-0.0006825999999999985,0.754121,0.754121,0.72306,0.0,0.002,0
0.202,101,2,0.459965,0.201922,0.201678,0.00024399999999999422,2.33619,0.0359698,0.0366616,-0.0006917999999999994,0.759899,0.759899,0.725485,0.0,0.002,0
0.204,102,2,0.464642,0.201995,0.201753,0.00024200000000001998,2.34173,0.0368639,0.0375605,-0.0006965999999999986,0.765621,0.765621,0.73057,0.0,0.002,0
0.206,103,2,0.469334,0.202069,0.20183,0.00023899999999998922,2.35036,0.0377937,0.0384912,-0.0006975000000000037,0.771257,0.771257,0.735572,0.0,0.002,0
0.208,104,2,0.474046,0.202146,0.201909,0.00023699999999998722,2.3616,0.0387572,0.0394524,-0.0006952,0.776786,0.776786,0.740464,0.0,0.002,0
0.21,105,2,0.478782,0.202224,0.20199,0.00023399999999998422,2.37501,0.0397525,0.0404428,-0.0006902999999999979,0.782191,0.78219,0.745224,0.0,0.002,0
0.212,106,2,0.483547,0.202305,0.202073,0.00023200000000000998,2.39018,0.0407776,0.0414608,-0.0006832000000000019,0.787458,0.787458,0.749836,0.0,0.002,0
0.214,107,2,0.488343,0.202388,0.202158,0.00023000000000000798,2.4067,0.0418303,0.0425047,-0.0006743999999999986,0.792576,0.792576,0.754289,0.0,0.002,0
0.216,108,2,0.493174,0.202472,0.202245,0.00022700000000000498,2.42421,0.0429083,0.0435729,-0.0006645999999999944,0.797538,0.797538,0.758573,0.0,0.002,0
0.218,109,2,0.498041,0.202559,0.202335,0.00022400000000000198,2.44235,0.0440094,0.0446635,-0.0006541000000000047,0.802332,0.802332,0.762679,0.0,0.002,0
0.22,110,2,0.502944,0.202648,0.202426,0.00022199999999999998,2.46081,0.0451313,0.0457748,-0.0006434999999999982,0.806953,0.806953,0.766602,0.0,0.002,0
0.222,111,2,0.507884,0.20274,0.20252,0.00021999999999999797,2.47928,0.0462715,0.0469048,-0.0006333000000000033,0.811392,0.811392,0.770333,0.0,0.002,0
0.224,112,2,0.512861,0.202834,0.202616,0.00021799999999999597,2.49749,0.0474278,0.0480518,-0.0006239999999999996,0.815642,0.815642,0.773868,0.0,0.002,0
0.226,113,2,0.517874,0.20293,0.202714,0.00021599999999999397,2.51518,0.0485976,0.0492137,-0.0006161000000000014,0.819698,0.819698,0.7772,0.0,0.002,0
0.228,114,2,0.522921,0.203028,0.202815,0.00021299999999999097,2.53213,0.0497788,0.0503886,-0.0006098000000000006,0.823556,0.823556,0.780327,0.0,0.002,0
0.23,115,2,0.528002,0.203129,0.202918,0.00021100000000001673,2.54815,0.050969,0.0515747,-0.0006057000000000007,0.827213,0.827213,0.783245,0.0,0.002,0
0.232,116,2,0.533113,0.203232,0.203024,0.00020799999999998597,2.56304,0.052166,0.0527699,-0.0006039000000000044,0.830669,0.830669,0.785953,0.0,0.002,0
0.234,117,2,0.538253,0.203337,0.203132,0.00020499999999998297,2.57666,0.0533675,0.0539724,-0.0006048999999999985,0.833926,0.833926,0.788453,0.0,0.002,0
0.236,118,2,0.543419,0.203445,0.203242,0.00020299999999998097,2.58888,0.0545716,0.0551802,-0.0006086000000000008,0.836989,0.836989,0.790748,0.0,0.002,0
0.238,119,2,0.548607,0.203556,0.203355,0.00020099999999997897,2.59958,0.0557763,0.0563916,-0.0006152999999999992,0.839865,0.839865,0.792845,0.0,0.002,0
0.24,120,2,0.553816,0.203668,0.20347,0.00019799999999997597,2.6087,0.0569798,0.0576049,-0.0006251000000000034,0.842565,0.842565,0.794752,0.0,0.002,0
0.242,121,2,0.559041,0.203784,0.203588,0.00019600000000000173,2.61617,0.0581806,0.0588185,-0.0006379000000000037,0.845103,0.845103,0.796482,0.0,0.002,0
0.244,122,2,0.564279,0.203901,0.203708,0.00019299999999999873,2.62196,0.059377,0.0600308,-0.000653800000000003,0.847496,0.847496,0.798049,0.0,0.002,0
0.246,123,2,0.569528,0.204021,0.20383,0.00019099999999999673,2.62607,0.0605681,0.0612408,-0.0006726999999999983,0.849764,0.849764,0.799472,0.0,0.002,0
0.248,124,2,0.574783,0.204143,0.203955,0.00018799999999999373,2.6285,0.0617527,0.0624471,-0.0006943999999999978,0.851932,0.851932,0.800772,0.0,0.002,0
0.25,125,2,0.580041,0.204268,0.204083,0.00018500000000001848,2.62929,0.0629302,0.063649,-0.0007187999999999917,0.856161,0.856161,0.801974,0.0,0.002,0
0.252,126,2,0.5853,0.204395,0.204212,0.00018299999999998873,2.63053,0.0641232,0.0648638,-0.000740599999999994,0.862694,0.862694,0.805241,0.0,0.002,0
0.254,127,2,0.590564,0.204525,0.204345,0.00018000000000001348,2.63397,0.0653526,0.0661106,-0.0007580000000000087,0.869038,0.869038,0.810803,0.0,0.002,0
0.256,128,2,0.595837,0.204657,0.204479,0.00017800000000001148,2.63923,0.0666155,0.0673871,-0.0007716000000000112,0.875173,0.875173,0.81615,0.0,0.002,0
0.258,129,2,0.601122,0.204791,0.204617,0.00017400000000000748,2.64594,0.0679087,0.0686911,-0.0007824000000000025,0.881088,0.881088,0.821264,0.0,0.002,0
0.26,130,2,0.606422,0.204928,0.204757,0.00017100000000000448,2.65376,0.0692292,0.0700203,-0.000791099999999989,0.886776,0.886776,0.826135,0.0,0.002,0
0.262,131,2,0.611738,0.205068,0.204899,0.00016900000000000248,2.66239,0.0705741,0.0713722,-0.000798099999999996,0.892237,0.892237,0.83076,0.0,0.002,0
0.264,132,2,0.617072,0.20521,0.205045,0.00016499999999999848,2.67153,0.0719404,0.0727446,-0.0008042000000000049,0.897472,0.897472,0.835139,0.0,0.002,0
0.266,133,2,0.622424,0.205356,0.205193,0.00016300000000002424,2.68095,0.0733253,0.074135,-0.0008097000000000104,0.902489,0.902489,0.839277,0.0,0.002,0
0.268,134,2,0.627795,0.205504,0.205344,0.00015999999999999348,2.69039,0.074726,0.0755414,-0.0008153999999999939,0.907292,0.907292,0.84318,0.0,0.002,0
0.27,135,2,0.633185,0.205655,0.205498,0.00015700000000001824,2.69966,0.0761399,0.0769615,-0.0008216000000000057,0.911893,0.911893,0.846859,0.0,0.002,0
0.272,136,2,0.638594,0.205808,0.205655,0.00015299999999998648,2.70858,0.0775646,0.0783934,-0.0008288000000000045,0.916302,0.916302,0.850324,0.0,0.002,0
0.274,137,2,0.644019,0.205965,0.205815,0.00015000000000001124,2.717,0.0789978,0.0798351,-0.0008372999999999992,0.920532,0.920532,0.853587,0.0,0.002,0
0.276,138,2,0.649461,0.206124,0.205977,0.00014700000000000824,2.72479,0.0804373,0.081285,-0.0008476999999999929,0.924602,0.924602,0.856664,0.0,0.002,0
0.278,139,2,0.654918,0.206287,0.206143,0.00014400000000000523,2.73184,0.0818815,0.0827414,-0.0008599000000000107,0.928529,0.928529,0.859574,0.0,0.002,0
0.28,140,2,0.660388,0.206452,0.206311,0.00014100000000000223,2.7381,0.0833286,0.0842029,-0.0008742999999999945,0.932338,0.932338,0.862336,0.0,0.002,0
0.282,141,2,0.66587,0.20662,0.206482,0.00013799999999999923,2.7435,0.0847776,0.0856684,-0.000890800000000011,0.936056,0.936056,0.864976,0.0,0.002,0
0.284,142,2,0.671362,0.206791,0.206657,0.00013399999999999523,2.74804,0.0862273,0.0871369,-0.0009095999999999965,0.939713,0.939713,0.867521,0.0,0.002,0
0.286,143,2,0.676862,0.206965,0.206834,0.00013100000000002,2.75171,0.0876772,0.0886079,-0.0009307000000000065,0.943345,0.943345,0.870003,0.0,0.002,0
0.288,144,2,0.682368,0.207142,0.207014,0.00012799999999998923,2.75454,0.0891272,0.0900808,-0.0009535999999999989,0.946993,0.946993,0.872459,0.0,0.002,0
0.29,145,2,0.687879,0.207321,0.207197,0.000124000000000013,2.7566,0.0905774,0.0915558,-0.0009784000000000043,0.950702,0.950703,0.874929,0.0,0.002,0
0.292,146,2,0.693394,0.207504,0.207383,0.00012099999999998223,2.75797,0.0920286,0.0930332,-0.0010045999999999944,0.954523,0.954523,0.877458,0.0,0.002,0
0.294,147,2,0.698911,0.20769,0.207572,0.00011800000000000699,2.75876,0.0934818,0.0945138,-0.0010319999999999913,0.95851,0.95851,0.880096,0.0,0.002,0
0.296,148,2,0.704429,0.207878,0.207764,0.00011400000000000299,2.75911,0.0949387,0.0959988,-0.0010600999999999944,0.962725,0.962725,0.882899,0.0,0.002,0
0.298,149,2,0.709947,0.208069,0.207959,0.00010999999999999899,2.75917,0.0964015,0.0974901,-0.0010885999999999951,0.967232,0.967232,0.885926,0.0,0.002,0
0.3,150,2,0.715465,0.208264,0.208157,0.00010699999999999599,2.75915,0.0978732,0.0989898,-0.0011166000000000093,0.972619,0.972619,0.88924,0.0,0.002,0
0.302,151,2,0.720984,0.208461,0.208358,0.00010300000000001974,2.75958,0.0993625,0.100505,-0.0011424999999999907,0.978534,0.978534,0.893427,0.0,0.002,0
0.304,152,2,0.726504,0.208661,0.208562,9.900000000001574e-05,2.76071,0.100874,0.10204,-0.0011660000000000004,0.984137,0.984137,0.89813,0.0,0.002,0
0.306,153,2,0.732027,0.208864,0.20877,9.399999999998299e-05,2.76227,0.102403,0.103592,-0.0011890000000000095,0.989431,0.989431,0.902505,0.0,0.002,0
0.308,154,2,0.737553,0.209071,0.20898,9.100000000000774e-05,2.76402,0.103947,0.105157,-0.0012100000000000027,0.994428,0.994428,0.906558,0.0,0.002,0
0.31,155,2,0.743083,0.20928,0.209193,8.700000000000374e-05,2.76576,0.105501,0.106733,-0.001231999999999997,0.999141,0.999141,0.910302,0.0,0.002,0
0.312,156,2,0.748616,0.209493,0.20941,8.299999999999974e-05,2.7673,0.107064,0.108318,-0.0012539999999999912,1.00359,1.00359,0.913754,0.0,0.002,0
0.314,157,2,0.754152,0.209708,0.20963,7.799999999999474e-05,2.7685,0.108631,0.109908,-0.0012770000000000004,1.0078,1.0078,0.916937,0.0,0.002,0
0.316,158,2,0.75969,0.209927,0.209853,7.399999999999074e-05,2.76923,0.110201,0.111502,-0.0013010000000000105,1.0118,1.0118,0.919875,0.0,0.002,0
0.318,159,2,0.765229,0.210149,0.210079,7.00000000000145e-05,2.76938,0.111771,0.113098,-0.0013270000000000087,1.01562,1.01562,0.922599,0.0,0.002,0
0.32,160,2,0.770767,0.210374,0.210308,6.60000000000105e-05,2.76889,0.11334,0.114693,-0.001353000000000007,1.01929,1.01929,0.925141,0.0,0.002,0
0.322,161,2,0.776304,0.210603,0.210541,6.20000000000065e-05,2.7677,0.114905,0.116288,-0.0013830000000000092,1.02286,1.02286,0.927537,0.0,0.002,0
0.324,162,2,0.781837,0.210834,0.210777,5.7000000000001494e-05,2.7658,0.116467,0.11788,-0.0014129999999999976,1.02636,1.02636,0.929828,0.0,0.002,0
