t,q,dq,q_next,dq_next,qacc,r_star_q,r_star_dq,r_star_next_q,r_star_next_dq,x_hat_q,x_hat_dq,x_hat_next_q,x_hat_next_dq,eta_q,eta_dq,eta_filter_next_q,eta_filter_next_dq,x_bar_q,x_bar_dq,x_bar_next_q,x_bar_next_dq,x_tilde_q,x_tilde_dq,r_d_q,r_d_dq,e_q_t,e_dq_t,u_star,u_t,d_in_t,u_plant_raw_t,u_plant_t,observer_qacc,observer_tau_applied
2.452,0.664368387640858,1.52011925793162,0.667771233191284,1.70142277521281,90.6517586405937,0.654044577432222,1.06212516572602,0.656187211074911,1.07131682134429,0.664044387004121,1.56823722489206,0.666882735624704,1.19966337972842,0.000439021861125769,-0.39602901599664,-4.92650056420637e-05,0.304829036946179,0.664483408865247,1.17220820889542,0.666833470619062,1.5044924166746,-0.000115021224388445,0.347911049036205,0.69808463489136,1.06517409278088,0.0336012260261128,-0.107034116114535,4.49091902231643,6.8097046767277,18.6554763931781,25.4651810699058,25.4651810699058,13.7275854164985,6.8097046767277
2.454,0.667771233191284,1.70142277521281,0.670138268472129,1.18351764042252,-258.952567395146,0.656187211074911,1.07131682134429,0.658347002474754,1.07989569992133,0.666882735624704,1.19966337972842,0.669582160077945,1.37434472944155,-4.92650056420637e-05,0.304829036946179,0.000754661182935884,0.225443958647452,0.666833470619062,1.5044924166746,0.670336821260881,1.59978868808901,0.000937762572222334,0.196930358538216,0.652207647676315,1.071041313109,-0.0146258229427467,-0.433451103565597,4.43446813169418,-11.6048338292949,-45.9430506452918,-57.5478844745867,-57.5478844745867,-65.0738436165206,-11.6048338292949
2.456,0.670138268472129,1.18351764042252,0.673764430593842,1.81308106085629,314.781710216883,0.658347002474754,1.07989569992133,0.660522807781273,1.08790265325991,0.669582160077945,1.37434472944155,0.673261825010869,1.46250187499397,0.000754661182935884,0.225443958647452,-8.53616405951935e-05,-0.389563941325077,0.670336821260881,1.59978868808901,0.673176463370273,1.07293793366889,-0.000198552788751583,-0.416271047666487,0.658837378318713,1.07992964901822,-0.0114994429421673,-0.519859039070784,4.38231196639101,-12.3473178682376,90.8382402267307,78.4909223584931,78.4909223584931,-68.6434065475175,-12.3473178682376
2.458,0.673764430593842,1.81308106085629,0.67693950567895,1.58753754255433,-112.771759150977,0.660522807781273,1.08790265325991,0.662713559400692,1.09537580970925,0.673261825010869,1.46250187499397,0.67540427939921,1.11390801446842,-8.53616405951935e-05,-0.389563941325077,0.000467717287030757,0.69378530178301,0.673176463370273,1.07293793366889,0.675871996686241,1.80769331625143,0.000587967223568242,0.740143127187392,0.704039268774218,1.09091533132865,0.0308628054039441,0.0179773976597588,4.33416309299672,8.34792256290114,-30.9730065055192,-22.625083942618,-22.625083942618,20.4850403997603,8.34792256290114
2.46,0.67693950567895,1.58753754255433,0.678013697262057,0.537095791553481,-525.220875500425,0.662713559400692,1.09537580970925,0.664918260912149,1.10235075572863,0.67540427939921,1.11390801446842,0.679003700065848,1.56585168980342,0.000467717287030757,0.69378530178301,0.000911454012797563,-0.148575685781822,0.675871996686241,1.80769331625143,0.679915154078646,1.4172760040216,0.00106750899270924,-0.220155773697094,0.630866243895696,1.0931709955589,-0.0450057527905453,-0.714522320692521,4.28975324071696,-24.5628974980072,-96.4400046970695,-121.002902195077,-121.002902195077,-120.920813224002,-24.5628974980072
2.462,0.678013697262057,0.537095791553481,0.679803195819806,0.89474927887444,178.82674366048,0.664918260912149,1.10235075572863,0.667135982322843,1.10886070534672,0.679003700065848,1.56585168980342,0.682636748797922,1.36079735963811,0.000911454012797563,-0.148575685781822,-0.00144903462015674,-0.88623597892162,0.679915154078646,1.4172760040216,0.681187714177765,0.474561380716491,-0.00190145681658827,-0.880180212468118,0.690511810237614,1.10412261683578,0.010596656158968,-0.313153387185818,4.24883202380395,-2.88163036801305,48.3952049165964,45.5135745485834,45.5135745485834,-28.2393221917443,-2.88163036801305
2.464,0.679803195819806,0.89474927887444,0.683284544184307,1.74067418225035,422.962451687956,0.667135982322843,1.10886070534672,0.66936585563949,1.11493665832361,0.682636748797922,1.36079735963811,0.682563782310209,0.688034066221809,-0.00144903462015674,-0.88623597892162,-0.00126636333196233,0.327362421284208,0.681187714177765,0.474561380716491,0.681297418978246,1.01539648750602,-0.00138451835795883,0.420187898157949,0.745759770916743,1.11430389071092,0.0645720567389778,0.639742509994427,4.21116574913962,28.3040999320339,75.677392212674,103.981492144708,103.981492144708,106.736342752659,28.3040999320339
2.466,0.683284544184307,1.74067418225035,0.685952703390772,1.33407960323274,-203.297289508804,0.66936585563949,1.11493665832361,0.671607070735027,1.1206075477687,0.682563782310209,0.688034066221809,0.683225031000309,0.963806011031352,-0.00126636333196233,0.327362421284208,0.00148293508371285,0.750761159925314,0.681297418978246,1.01539648750602,0.684707966084022,1.71456717095667,0.00198712520606059,0.725277694744336,0.664057709306666,1.1145691712698,-0.0172397096715801,0.0991726837637827,4.1765363033028,-2.69721620686273,-41.5136042051017,-44.2108204119645,-44.2108204119645,-25.7952382373321,-2.69721620686273
2.468,0.685952703390772,1.33407960323274,0.688411549558102,1.22942308366473,-52.3282597840093,0.671607070735027,1.1206075477687,0.673858871490862,1.12590037791746,0.683225031000309,0.963806011031352,0.68766643516454,1.47923454025885,0.00148293508371285,0.750761159925314,0.00115653072683915,-0.301606576054151,0.684707966084022,1.71456717095667,0.688822965891379,1.1776279642047,0.00124473730675045,-0.380487567723921,0.634268630559043,1.11802257883344,-0.0504393355249787,-0.596544592123224,4.14474011383043,-23.8520298947125,15.1740976143628,-8.67793228034965,-8.67793228034965,-117.666315348908,-23.8520298947125
2.47,0.688411549558102,1.22942308366473,0.689404639579563,0.496545010730543,-366.439036467091,0.673858871490862,1.12590037791746,0.676120552196308,1.13084035272296,0.68766643516454,1.47923454025885,0.691191546220694,1.18429016465763,0.00115653072683915,-0.301606576054151,-0.000217594157270377,0.0211165106600108,0.688822965891379,1.1776279642047,0.690973952063424,1.20540667531765,-0.000411416333276904,0.0517951194600261,0.709242387855123,1.12835000597344,0.020419421963744,-0.0492779582312566,4.11558717971901,4.42204646241083,-87.9548581317067,-83.5328116692959,-83.5328116692959,3.33110022646728,4.42204646241083
2.472,0.689404639579563,0.496545010730543,0.6901051771714,0.350268795918524,-73.1381074060098,0.676120552196308,1.13084035272296,0.678391454188058,1.13545099587476,0.691191546220694,1.18429016465763,0.693299003560315,1.16252574844573,-0.000217594157270377,0.0211165106600108,-0.00129290252765422,-0.69966139687523,0.690973952063424,1.20540667531765,0.692006101032661,0.462864351570505,-0.00156931248386072,-0.708861664587102,0.690533692447804,1.1318381855096,-0.000440259615620109,-0.0735684898080444,4.08890016653827,-1.43870031660603,-13.0180845502764,-14.4567848668824,-14.4567848668824,-21.4404634359553,-1.43870031660603
2.474,0.6901051771714,0.350268795918524,0.689844080263398,-0.130548454001151,-240.408624959837,0.678391454188058,1.13545099587476,0.680670962713691,1.13975426281644,0.693299003560315,1.16252574844573,0.693312272281683,0.653085624510922,-0.00129290252765422,-0.69966139687523,-0.0016690385803867,-0.181435739782984,0.692006101032661,0.462864351570505,0.691643233701296,0.471649884727938,-0.00190092386126084,-0.112595555651981,0.743443410408844,1.13995459284389,0.0514373093761831,0.677090241273388,4.06451356190456,25.5613247807286,-79.9724542535841,-54.4111294728556,-54.4111294728556,95.1106364702087,25.5613247807286
2.476,0.689844080263398,-0.130548454001151,0.691471854927984,0.813887332293341,472.217893147246,0.680670962713691,1.13975426281644,0.682958504004281,1.14377064529535,0.693312272281683,0.653085624510922,0.69282153469297,0.589150495836941,-0.0016690385803867,-0.181435739782984,-0.00162421814273636,-0.614319929320096,0.691643233701296,0.471649884727938,0.691197316550234,-0.0251694334831557,-0.00179915343789838,-0.602198338729089,0.710306102294631,1.14180592632589,0.0186628685933345,0.670156041597956,4.04227288722025,16.9151545830302,97.797147417441,114.712302000471,114.712302000471,58.7503055545015,16.9151545830302
2.478,0.691471854927984,0.813887332293341,0.694362575412153,1.44536024208407,315.736454895364,0.682958504004281,1.14377064529535,0.685253542542166,1.14751926894232,0.69282153469297,0.589150495836941,0.69168423194273,0.243457696248332,-0.00162421814273636,-0.614319929320096,5.99542717044395e-05,0.769234205186722,0.691197316550234,-0.0251694334831557,0.691744186214435,1.01269190143505,0.00027453837775071,0.839056765776497,0.742297518870615,1.14787873093994,0.0511002023203817,1.1730481644231,4.02203396197634,34.400919562915,44.0186105668545,78.4195301297694,78.4195301297694,134.313564865744,34.400919562915
2.48,0.694362575412153,1.44536024208407,0.695773183595069,0.705304091458154,-370.028075312958,0.685253542542166,1.14751926894232,0.687555578510858,1.15101798434617,0.69168423194273,0.243457696248332,0.693557926769446,0.906870277505568,5.99542717044395e-05,0.769234205186722,0.00212689067732181,0.505265077761197,0.691744186214435,1.01269190143505,0.695684817446768,1.41213535526677,0.00261838919771773,0.432668340649015,0.64751847375072,1.14490684110292,-0.0442257124637152,0.132214939667862,4.00366221711877,-9.11881632654443,-75.0326119828969,-84.1514283094414,-84.1514283094414,-52.9108119647432,-9.11881632654443
2.482,0.695773183595069,0.705304091458154,0.696731665379696,0.479240892313584,-113.031599572285,0.687555578510858,1.15101798434617,0.689864145414971,1.15428345205642,0.693557926769446,0.906870277505568,0.698234116317229,1.27464943523048,0.00212689067732181,0.505265077761197,0.000284265647855982,-0.649236443394406,0.695684817446768,1.41213535526677,0.698518381965085,0.625412991836071,8.8366148300989e-05,-0.706831263808612,0.665887389952631,1.14951787898445,-0.0297974274941367,-0.262617476282319,3.98703205415513,-12.4744457215573,-11.2472369335592,-23.7216826551165,-23.7216826551165,-68.7429600181444,-12.4744457215573
2.484,0.696731665379696,0.479240892313584,0.697018782071941,0.143558346122572,-167.841273095506,0.689864145414971,1.15428345205642,0.69217880785881,1.15733122191933,0.698234116317229,1.27464943523048,0.700101056311644,0.791337173279755,0.000284265647855982,-0.649236443394406,-0.0014188138693793,-0.209634022866703,0.698518381965085,0.625412991836071,0.698682242442265,0.581703150413052,-0.00178671658538876,-0.146172099522487,0.749518126651644,1.15841334306512,0.0509997446865591,0.533000351229047,3.97202624703463,22.8539399406282,-59.8432380240411,-36.9892980834128,-36.9892980834128,82.9620907218418,22.8539399406282
2.486,0.697018782071941,0.143558346122572,0.698912465047137,0.946841487598119,401.641570737774,0.69217880785881,1.15733122191933,0.694499159473059,1.16017580712471,0.700101056311644,0.791337173279755,0.700075992637498,0.696875097616348,-0.0014188138693793,-0.209634022866703,-0.00148928428690023,-0.454726758534245,0.698682242442265,0.581703150413052,0.698586708350597,0.242148339082103,-0.00166346037032383,-0.438144804290479,0.723187262078095,1.15947796105759,0.0245050196358303,0.577774810644536,3.95853538386358,16.7712516969175,81.4416276291013,98.2128793260188,98.2128793260188,57.585973601648,16.7712516969175
2.488,0.698912465047137,0.946841487598119,0.702436261058731,1.76189800579676,407.52825909932,0.694499159473059,1.16017580712471,0.696824820979692,1.16283075331639,0.700075992637498,0.696875097616348,0.699495451462559,0.454371555980739,-0.00148928428690023,-0.454726758534245,0.000114934495507289,0.652173541177432,0.698586708350597,0.242148339082103,0.699610385958066,1.10654509715817,0.000325756696539892,0.704693148516017,0.742418536389379,1.16349330244968,0.0438318280387818,0.921344963367581,3.94645734588232,27.9804846306997,72.4429243709892,100.423409001689,100.423409001689,106.111608449318,27.9804846306997
2.49,0.702436261058731,1.76189800579676,0.70418021711144,0.871978026354334,-444.959989721213,0.696824820979692,1.16283075331639,0.699155438385883,1.1653087030953,0.699495451462559,0.454371555980739,0.701636281364663,1.01294770329823,0.000114934495507289,0.652173541177432,0.00230045228108912,0.714016733669946,0.699610385958066,1.10654509715817,0.703936733645752,1.72696443696817,0.00282587510066468,0.655352908638589,0.666840418248537,1.16075491005039,-0.0327699677095292,0.0542098128922195,3.93569682113728,-7.54441497241765,-94.097784627229,-101.642199599647,-101.642199599647,-46.7986969299717,-7.54441497241765
2.492,0.70418021711144,0.871978026354334,0.704378050588681,0.0989167386207566,-386.530643866788,0.699155438385883,1.1653087030953,0.701490681298327,1.16762145622228,0.701636281364663,1.01294770329823,0.706968722335785,1.51599434501666,0.00230045228108912,0.714016733669946,0.000427266835316038,-0.775034873140708,0.703936733645752,1.72696443696817,0.707395989171101,0.740959471875949,0.00024348346568781,-0.854986410613841,0.662698427217312,1.16278475616825,-0.0412383064284402,-0.564179680799928,3.92616485062675,-20.8771939257932,-67.7430437412113,-88.6202376670044,-88.6202376670044,-105.485045975759,-20.8771939257932
2.494,0.704378050588681,0.0989167386207566,0.705897404522516,0.75967696691744,330.380114148342,0.701490681298327,1.16762145622228,0.703830241349942,1.16978002580746,0.706968722335785,1.51599434501666,0.709224938895076,0.914474861987291,0.000427266835316038,-0.775034873140708,-0.00240180356822855,-0.713125793236712,0.707395989171101,0.740959471875949,0.706823135326847,0.201349068750579,-0.00301793858241994,-0.642042733255193,0.769462272391947,1.17232718175953,0.0620662832208464,0.431367709883582,3.91777840466121,23.9018524153245,57.3302548378706,81.2321072531952,81.2321072531952,86.7576950556708,23.9018524153245
2.496,0.705897404522516,0.75967696691744,0.709440372619297,1.77148404839069,505.903540736623,0.703830241349942,1.16978002580746,0.706173830731449,1.17179469075363,0.709224938895076,0.914474861987291,0.707752098218905,0.464481446028709,-0.00240180356822855,-0.713125793236712,-0.000990022308331148,0.481432039861521,0.706823135326847,0.201349068750579,0.706762075910573,0.94591348589023,-0.000925730804331226,0.558327898166861,0.770323825801846,1.17438342780798,0.0635006904749988,0.9730343590574,3.91045998750408,34.0247979865329,89.6476011257619,123.672399112295,123.672399112295,131.566188639065,34.0247979865329
2.498,0.709440372619297,1.77148404839069,0.711564776715744,1.06220204822347,-354.641000083609,0.706173830731449,1.17179469075363,0.708521180820856,1.17367504470339,0.707752098218905,0.464481446028709,0.708585873868543,0.911898978984735,-0.000990022308331148,0.481432039861521,0.00207041810323314,0.865458060861603,0.706762075910573,0.94591348589023,0.710656291971776,1.77735703984634,0.00267829670872377,0.825570562500455,0.688932491164653,1.17060105955285,-0.0178295847459208,0.224687573662623,3.90413726836014,-0.591315708012188,-79.5225466601551,-80.1138623681672,-80.1138623681672,-17.0072534527478,-0.591315708012188
2.5,0.711564776715744,1.06220204822347,0.712899375306641,0.667299295448627,-197.45137638742,0.708521180820856,1.17367504470339,0.710872040904302,1.17543004172316,0.708585873868543,0.911898978984735,0.713741430686748,1.54256935748604,0.00207041810323314,0.865458060861603,0.000942914452937472,-0.621457635620481,0.710656291971776,1.77735703984634,0.714684345139686,0.921111721865558,0.000908484743968097,-0.71515499162287,0.661753751385009,1.1704372995886,-0.0489025405867672,-0.606919740257737,3.89874273696297,-23.6392158771988,-19.7659000288695,-43.4051159060683,-43.4051159060683,-117.393841180149,-23.6392158771988
2.502,0.712899375306641,0.667299295448627,0.714699387818711,0.900006256034918,116.353480293145,0.710872040904303,1.17543004172316,0.713226176982186,1.17706803894162,0.713741430686748,1.54256935748604,0.716778072716235,1.04686378827474,0.000942914452937472,-0.621457635620481,-0.00135153411947207,-0.31342006571481,0.714684345139686,0.921111721865558,0.715426538596763,0.733443722559935,-0.00178496983304421,-0.253812426416931,0.767658687701341,1.17936142496296,0.0529743425616555,0.258249703097401,3.89421338214141,18.4218237217836,12.468040548265,30.8898642700486,30.8898642700486,62.8760332045932,18.4218237217836
2.504,0.714699387818711,0.900006256034918,0.71694087122885,1.12074170506955,110.367724517318,0.713226176982186,1.17706803894162,0.715583370654877,1.17859683634551,0.716778072716235,1.04686378827474,0.717129132492892,0.851296948064406,-0.00135153411947207,-0.31342006571481,-0.000724145542169119,0.133554901568752,0.715426538596763,0.733443722559935,0.716404986950723,0.984851849633158,-0.000727150778051744,0.166562533474983,0.751058123214602,1.17968717368079,0.0356315846178391,0.446243451120852,3.89049039180397,17.2965941208135,12.4071953352541,29.7037894560676,29.7037894560676,58.9266127522355,17.2965941208135
2.506,0.71694087122885,1.12074170506955,0.718095133716523,0.577131243836454,-271.80523061655,0.715583370654877,1.17859683634551,0.717943418082722,1.18002371392248,0.717129132492892,0.851296948064406,0.718398538841252,0.996775945264744,-0.000724145542169119,0.133554901568752,0.000361651711066504,0.147886447038907,0.716404986950723,0.984851849633158,0.718760190552319,1.14466239230365,0.000535884278127674,0.135889855436396,0.721982731797815,1.17903986904002,0.0055777448470925,0.194188019406864,3.88751887293871,4.94559800956761,-65.9709916450083,-61.0253936354407,-61.0253936354407,5.96204781579297,4.94559800956761
2.508,0.718095133716523,0.577131243836454,0.720606954626394,1.25591045493545,339.389605549499,0.717943418082722,1.18002371392248,0.720306129015377,1.18135546632765,0.718398538841252,0.996775945264744,0.721013538248075,1.12667384787825,0.000361651711066504,0.147886447038907,-0.000502530865887648,-0.547067192278634,0.718760190552319,1.14466239230365,0.720511007382188,0.579606655599617,-0.00066505683579543,-0.567531148467197,0.722266016069643,1.18032297070619,0.00350582551732437,0.0356605784025359,3.88524759028398,1.55340504574998,82.3456870857626,83.8990921315126,83.8990921315126,-8.99427221270009,1.55340504574998
2.51,0.720606954626394,1.25591045493545,0.721821943456113,0.60749441485934,-324.208020038056,0.720306129015377,1.18135546632765,0.722671325885855,1.18259843523914,0.721013538248075,1.12667384787825,0.722031650613883,0.760321615847477,-0.000502530865887648,-0.547067192278634,2.74641812186586e-05,0.614834042114614,0.720511007382188,0.579606655599617,0.722059114795101,1.37515565796209,9.59472442066955e-05,0.676303799335836,0.773365268851437,1.18502879139322,0.0528542614692495,0.605422135793602,3.8836287224097,24.6397064262897,-97.9899764060974,-73.3502699798077,-73.3502699798077,90.3574801239303,24.6397064262897
2.512,0.721821943456113,0.60749441485934,0.724180984606131,1.17952057500919,286.013080074924,0.722671325885855,1.18259843523914,0.725038842964968,1.18375853955653,0.722031650613883,0.760321615847477,0.724566845507077,1.25386535598764,2.74641812186586e-05,0.614834042114614,-0.000189362366458627,-0.698501226460263,0.722059114795101,1.37515565796209,0.724377483140618,0.555364129527382,-0.000237171338988262,-0.767661243102752,0.695143510814804,1.18069266342652,-0.0269156039802971,-0.194462994535567,3.8826176340796,-10.4983909365175,81.736235274002,71.2378443374845,71.2378443374845,-60.6451509872234,-10.4983909365175
2.514,0.724180984606131,1.17952057500919,0.727858919877134,1.8389676355013,329.723530246056,0.725038842964969,1.18375853955653,0.727408525572141,1.18484130358609,0.724566845507077,1.25386535598764,0.725906105072852,0.764310966116936,-0.000189362366458627,-0.698501226460263,-0.000178100049579973,0.548064758380961,0.724377483140618,0.555364129527382,0.725728005023272,1.3123757244979,-0.000196498534486556,0.624156445481806,0.788214620722349,1.18813224724742,0.0638371375817307,0.632768117720041,3.88217266379095,27.9874818902107,54.2330526746809,82.2205345648917,82.2205345648917,104.473418294777,27.9874818902107
2.516,0.727858919877134,1.8389676355013,0.729973898273914,1.05748919839009,-390.739218555606,0.727408525572141,1.18484130358609,0.729780229338835,1.18585188334702,0.725906105072852,0.764310966116936,0.728156463384635,1.21422918068161,-0.000178100049579973,0.548064758380961,0.00170823102667028,0.576132467731464,0.725728005023272,1.3123757244979,0.729864694411305,1.79036164841307,0.00213091485386208,0.526591911003402,0.704684345234551,1.18326809110118,-0.0210436597887205,-0.129107633396716,3.88225492546494,-7.79528894620821,-80.7830821257085,-88.5783710719167,-88.5783710719167,-49.0732719081451,-7.79528894620821
2.518,0.729973898273914,1.05748919839009,0.731516786329131,0.771444027608537,-143.022585390775,0.729780229338835,1.18585188334702,0.732153819521083,1.18679509112388,0.728156463384635,1.21422918068161,0.7330721370549,1.60372132179749,0.00170823102667028,0.576132467731464,0.000259278231380173,-0.667930478749609,0.729864694411305,1.79036164841307,0.73333141528628,0.93579084304788,0.00010920386260882,-0.732872450022985,0.703247029670026,1.18401496952379,-0.0266176647412794,-0.606346678889278,3.88282812339224,-17.8348330527396,-12.5617003068328,-30.3965333595724,-30.3965333595724,-93.3201633077916,-17.8348330527396
2.52,0.731516786329131,0.771444027608537,0.733054628024808,0.768920847838241,-1.26158988514838,0.732153819521082,1.18679509112388,0.734529170357847,1.18767541838229,0.7330721370549,1.60372132179749,0.735480631450418,1.07460808206884,0.000259278231380173,-0.667930478749609,-0.00144392163215286,-0.22949639515991,0.73333141528628,0.93579084304788,0.734036709818265,0.845111686908928,-0.00181462895714923,-0.164346815439342,0.792783208408234,1.19099251035453,0.0594517931219535,0.255201667306653,3.88385837947697,20.0510962232277,-16.9896362815052,3.06145994172244,3.06145994172244,69.408619510479,20.0510962232277
2.522,0.733054628024808,0.768920847838241,0.734326988778898,0.636180377045188,-66.3702353965261,0.734529170357847,1.18767541838229,0.736906164472161,1.18849705715681,0.735480631450418,1.07460808206884,0.735915881868755,0.939586025244983,-0.00144392163215286,-0.22949639515991,-0.000939878415915853,-0.0983785701959713,0.734036709818265,0.845111686908928,0.734976003452839,0.841207455049012,-0.00098208179345749,-0.0761908390706871,0.766650863579873,1.18989922791305,0.0326141537616078,0.34478754100412,3.88531407204218,14.6858557160922,-27.1178779192269,-12.4320222031347,-12.4320222031347,47.2371691680278,14.6858557160922
2.524,0.734326988778898,0.636180377045188,0.7367907797053,1.23189546320104,297.857543077927,0.736906164472161,1.18849705715681,0.739284692312187,1.18926392001302,0.735915881868755,0.939586025244983,0.736813257215992,0.918626881576577,-0.000939878415915853,-0.0983785701959713,-0.000619689727483944,-0.212814664243383,0.734976003452839,0.841207455049012,0.736193567488509,0.705812217333194,-0.000649014673941184,-0.205027078003824,0.759499217997045,1.19006119163161,0.0245232145442059,0.348853736582593,3.88716568535082,12.6554030399802,61.4700934384018,74.125496478382,74.125496478382,38.7097132637823,12.6554030399802
2.526,0.7367907797053,1.23189546320104,0.738717464766796,0.963342530748154,-134.276466226444,0.739284692312187,1.18926392001302,0.741664651629545,1.18997965867882,0.736813257215992,0.918626881576577,0.737841763840608,0.824098176049746,-0.000619689727483944,-0.212814664243383,0.000421772922852845,0.499540946984831,0.736193567488509,0.705812217333194,0.738263536763461,1.32363912303458,0.000597212216791654,0.526083245867847,0.769452290336812,1.19135244603011,0.0332587228483039,0.485540228696914,3.88938566918355,17.3869920571035,-45.5058496445417,-28.1188575874383,-28.1188575874383,59.1429793582758,17.3869920571035
2.528,0.738717464766796,0.963342530748154,0.740854679039477,1.06860713634045,52.6323027961477,0.741664651629544,1.18997965867882,0.744045946992411,1.19064768143356,0.737841763840608,0.824098176049746,0.740731548044839,1.23400564068933,0.000421772922852845,0.499540946984831,0.000409858974987167,-0.306739531665076,0.738263536763461,1.32363912303458,0.741141407019827,0.927266109024259,0.000453928003335657,-0.360296592286423,0.721723880746569,1.18859914377153,-0.0165396560168919,-0.135039979263042,3.89194830776404,-6.73103019112665,22.8340137284249,16.1029835372983,16.1029835372983,-44.8167411726208,-6.73103019112665
2.53,0.740854679039477,1.06860713634045,0.743748733743586,1.44702735205423,189.210107856888,0.744045946992412,1.19064768143356,0.746428489331088,1.19127116933799,0.740731548044839,1.23400564068933,0.743185141582428,1.02186728130082,0.000409858974987167,-0.306739531665076,-0.000191263766584162,0.10925366387652,0.741141407019827,0.927266109024259,0.742993877815844,1.13112094517734,-0.000286727980349233,0.14134102731619,0.779681219308806,1.19311473874778,0.0385398122889798,0.265848629723516,3.89482959744375,14.805626530158,33.9149010367692,48.7205275669272,48.7205275669272,47.3005861382803,14.805626530158
2.532,0.743748733743586,1.44702735205423,0.747445185390983,1.84822582369862,200.599235822198,0.746428489331087,1.19127116933799,0.748812195513852,1.19185309138213,0.743185141582428,1.02186728130082,0.745259465625703,1.13279390492936,-0.000191263766584162,0.10925366387652,0.000592306924812373,0.323672709195769,0.742993877815844,1.13112094517734,0.745851772550515,1.45646661412513,0.000754855927741716,0.315906406876886,0.754012025903366,1.19179618340838,0.0110181480875223,0.0606752382310407,3.89800713252504,3.95687279091454,47.8618227411062,51.8186955320207,51.8186955320207,0.836479876008412,3.95687279091454
2.534,0.747445185390983,1.84822582369862,0.751766020964795,2.16041778690619,156.095981603783,0.748812195513852,1.19185309138213,0.751196987951099,1.19239621862332,0.745259465625703,1.13279390492936,0.748593880201714,1.37105382559928,0.000592306924812373,0.323672709195769,0.00134989509326022,0.420208888397337,0.745851772550515,1.45646661412513,0.749943775294974,1.79126271399661,0.00159341284046788,0.391759209573495,0.740855528835049,1.19130224522744,-0.00499624371546592,-0.265164368897686,3.90145999870201,-6.07198200617949,47.7117342874408,41.6397522812613,41.6397522812613,-42.7063942629249,-6.07198200617949
2.536,0.751766020964795,2.16041778690619,0.756128040124434,2.1810095798193,10.2958964565585,0.751196987951098,1.19239621862332,0.753582794225862,1.19290313738176,0.748593880201714,1.37105382559928,0.753208601365203,1.63241303511441,0.00134989509326022,0.420208888397337,0.00161100850188142,0.407484411020212,0.749943775294974,1.79126271399661,0.754819609867084,2.03989744613462,0.00182224566982148,0.369155072909574,0.735849148441307,1.19133367588802,-0.014094626853667,-0.599929038108589,3.9051686736187,-14.463325667908,21.7283969279379,7.26507126002983,7.26507126002983,-79.4248394411027,-14.463325667908
2.538,0.756128040124434,2.1810095798193,0.758521139508316,1.19654969194097,-492.229943939165,0.753582794225862,1.19290313738176,0.755969546748975,1.19337626155631,0.753208601365203,1.63241303511441,0.758494100474086,1.83724530350103,0.00161100850188142,0.407484411020212,0.00122092935864151,0.180449453449859,0.754819609867084,2.03989744613462,0.759715029832728,2.01769475695089,0.00130843025734984,0.141112133684684,0.738866915663805,1.19188434578901,-0.015952694203279,-0.848013100345614,3.90911493404854,-19.4119362990736,-92.8899296559393,-112.301865955013,-112.301865955013,-101.326071316797,-19.4119362990736
2.54,0.758521139508316,1.19654969194097,0.761212010047393,1.34543526953872,74.4427887988733,0.755969546748974,1.19337626155631,0.758357182437213,1.19381784411922,0.758494100474086,1.83724530350103,0.763411587188531,1.84827867790155,0.00122092935864151,0.180449453449859,-0.000844958226909367,-0.794888669014826,0.759715029832728,2.01769475695089,0.762566628961622,1.05339000888672,-0.00119389032441175,-0.821145065009911,0.757300666724502,1.19346841601616,-0.0024143631082254,-0.824226340934729,3.91328176925872,-15.4638085449637,37.0530421379954,21.5892335930316,21.5892335930316,-84.7080395246694,-15.4638085449637
2.542,0.761212010047393,1.34543526953872,0.763533600477496,1.16079521505131,-92.3200272437065,0.758357182437213,1.19381784411922,0.760745642412902,1.19422998784461,0.763411587188531,1.84827867790155,0.764944624763755,1.18899790106651,-0.000844958226909367,-0.794888669014826,-0.00118173714321566,0.209635941143998,0.762566628961622,1.05339000888672,0.763762887620539,1.39863384221051,-0.00135461891422806,0.292045260652001,0.828962388331628,1.19870589683499,0.0663957593700064,0.145315887948271,3.91765330016837,19.8785834192705,-37.8216587007046,-17.943075281434,-17.943075281434,67.8039460898964,19.8785834192705
2.544,0.763533600477496,1.16079521505131,0.76489561826137,0.681008891936938,-239.893161557185,0.760745642412902,1.19422998784461,0.763134871723545,1.19461465532164,0.764944624763755,1.18899790106651,0.766424055728654,1.33058405405772,-0.00118173714321566,0.209635941143998,-0.000303896300186252,-0.214496646773212,0.763762887620539,1.39863384221051,0.766120159428468,1.1160874072845,-0.000229287143042822,-0.237838627159203,0.762491196993537,1.19435083393096,-0.00127169062700216,-0.204283008279551,3.92221470387526,-4.00773371205248,-49.2351957131177,-53.2429294251702,-53.2429294251702,-34.0248940763979,-4.00773371205248
2.546,0.76489561826137,0.681008891936938,0.766899608637135,1.00199518788269,160.493147972874,0.763134871723546,1.19461465532164,0.765524819080146,1.19497367830019,0.766424055728654,1.33058405405772,0.768431145862648,1.15549321709016,-0.000303896300186252,-0.214496646773212,-0.00102226797536812,-0.452177394871412,0.766120159428468,1.1160874072845,0.76740887788728,0.703315822218751,-0.00122454116709814,-0.435078515347566,0.793247869397936,1.19669940131448,0.0271277099694677,0.0806119940299734,3.92695214324639,8.50422048460112,33.0692172981799,41.573437782781,41.573437782781,19.7029049028291,8.50422048460112
