family,method,scan,group,ko_scale,ku_scale,window,n_runs,n_complete_window,duration_s_mean,rows_total_mean,coord_rmse_rad_mean,coord_peak_abs_rad_mean,hip_rmse_rad_mean,hip_peak_abs_err_rad_mean,hip_dq_rmse_rad_s_mean,hip_tau_est_rms_nm_mean,hip_tau_est_diff_rms_nm_per_sample_mean,hip_tau_cmd_rms_nm_mean,hip_tau_cmd_peak_abs_nm_mean,hip_eta_u_rms_nm_mean,hip_tau_dist_rms_nm_mean,hip_tau_dist_peak_abs_nm_mean,knee_rmse_rad_mean,knee_peak_abs_err_rad_mean,knee_dq_rmse_rad_s_mean,knee_tau_est_rms_nm_mean,knee_tau_est_diff_rms_nm_per_sample_mean,knee_tau_cmd_rms_nm_mean,knee_tau_cmd_peak_abs_nm_mean,knee_eta_u_rms_nm_mean,knee_tau_dist_rms_nm_mean,knee_tau_dist_peak_abs_nm_mean,duration_s_std,rows_total_std,coord_rmse_rad_std,coord_peak_abs_rad_std,hip_rmse_rad_std,hip_peak_abs_err_rad_std,hip_dq_rmse_rad_s_std,hip_tau_est_rms_nm_std,hip_tau_est_diff_rms_nm_per_sample_std,hip_tau_cmd_rms_nm_std,hip_tau_cmd_peak_abs_nm_std,hip_eta_u_rms_nm_std,hip_tau_dist_rms_nm_std,hip_tau_dist_peak_abs_nm_std,knee_rmse_rad_std,knee_peak_abs_err_rad_std,knee_dq_rmse_rad_s_std,knee_tau_est_rms_nm_std,knee_tau_est_diff_rms_nm_per_sample_std,knee_tau_cmd_rms_nm_std,knee_tau_cmd_peak_abs_nm_std,knee_eta_u_rms_nm_std,knee_tau_dist_rms_nm_std,knee_tau_dist_peak_abs_nm_std
P4D,eid,ku,u2,1.0,0.75,plateau,3,3,9.998854458333275,9768.0,0.11027297586302658,0.14640840814675027,0.05625257849992248,0.07909265644639407,0.18880212509936367,3.0072970510213555,0.46524708311163465,3.0265367933685083,6.776554107666016,0.017430124876577666,6.0,6.0,0.055279869364538464,0.07163663165910687,0.2719505447920279,3.0770300550516594,0.8006378151682562,3.1151767090769824,5.355005582173665,0.037185425437080984,4.0,4.0,0.0005459542944256452,16.3707055437449,0.0011060061554418181,0.0029731706695550653,0.0009675069465838495,0.0026608677400709207,0.015062785696523832,0.11876956261578095,0.010153083703726163,0.12041717701056942,0.26478862207903486,0.0005342964076980436,0.0,0.0,0.0004201767954276734,0.00021076134073548552,0.037690624693736956,0.12296415002326648,0.019020816255587786,0.1238141620438097,0.1656461997765408,0.00027798456386587955,0.0,0.0
P4D,eid,ku,u2,1.0,0.75,post,3,3,9.998854458333275,9768.0,0.02556861708558843,0.05075872674137103,0.009395799569756565,0.02018686632071573,0.1303072241379996,3.220168417419632,0.5491902555672059,3.2468633940785807,6.8442487716674805,0.00807567603304041,0.0,0.0,0.01727430390303351,0.03754532451698025,0.26520073129387417,2.775702942342934,0.7836711853911229,2.7968751819136277,5.801753520965576,0.014073167105345764,0.0,0.0,0.0005459542944256452,16.3707055437449,0.001032529431091351,0.0006720305495607996,0.0005459176154114485,0.0011118210582664514,0.013115117748807635,0.07124865486154196,0.012443137398899769,0.06942367913059055,0.10959034531980182,0.0012923362115351842,0.0,0.0,0.0006736313848329235,0.005486808246323636,0.03358389041597486,0.04147702692435812,0.025595166773469163,0.04025864404419736,0.4887655503412655,0.00011965975255576278,0.0,0.0
P4D,eid,ku,u2,1.0,0.75,pre,3,3,9.998854458333275,9768.0,0.027915256891437343,0.049893633435016994,0.010286448129806607,0.01929331027784975,0.11156799041908193,3.2344186274265305,0.5454126470171776,3.2672583101732813,6.901706536610921,0.0066025301209005445,0.0,0.0,0.0185176686213688,0.03247738744933718,0.2310117958282707,2.8410154831259327,0.7630743419777373,2.8872328041940523,5.39111328125,0.014724691984335713,0.0,0.0,0.0005459542944256452,16.3707055437449,0.0004940878876386996,0.00086322583790495,0.000530835677963988,0.0010306183434365323,0.004569532578186142,0.07155846539165438,0.015855651473724357,0.08235424514963528,0.15399034759048086,0.0001699683550487163,0.0,0.0,0.00020190065877715826,0.00042729020652895934,0.0053842662379102214,0.0042548307182836,0.027385952916974748,0.015591888117144174,0.044671540683641674,0.0001817985737975784,0.0,0.0
P4D,eid,ku,u2,1.0,0.75,steady,3,3,9.998854458333275,9768.0,0.0504542182098797,0.14640840814675027,0.02424099514000119,0.07909265644639407,0.14534305842511666,3.026179615574541,0.520498852180555,3.054902664688871,6.979504744211833,0.010345006247954936,2.431897773361001,6.0,0.027486387940772006,0.07163663165910687,0.2677959466615958,2.7798331341639773,0.7907381219918168,2.8143851032539904,5.975160598754883,0.020627216623803082,1.6212651822406672,4.0,0.0005459542944256452,16.3707055437449,0.0005227079136308506,0.0029731706695550653,0.0003241772014483303,0.0026608677400709207,0.008849485814911453,0.04775896376360069,0.007785379969145764,0.04566930348064851,0.11798316535836745,0.0004865065977754323,0.001205797746301209,0.0,0.00025225588627165096,0.00021076134073548552,0.017277332467957644,0.03482392512900719,0.012941771878257595,0.037446957474472284,0.26310571188253734,8.51363409051962e-05,0.0008038651642009722,0.0
P4D,eid,ku,u3,1.0,1.0,disturbance,3,3,9.999068623333415,9750.666666666666,0.09910984605867111,0.1450985811315002,0.05056048220113468,0.07879964684087104,0.22513520869491507,2.6762249834648446,0.48938273064017884,2.7114522434891977,6.699307759602864,0.024029340547078826,5.438505959885763,6.0,0.04985951584902041,0.07201624851146789,0.33355144927239605,2.843767607548294,0.8314305729144796,2.899113992710742,5.079486687978108,0.047259190997963975,3.625670639923842,4.0,0.000583474848027523,10.263202878894019,0.0006442403956482521,0.0018779708689163287,0.0004983156795003934,0.0027375158058261066,0.020694289655408933,0.07150972242613352,0.01728673005773706,0.0656299970990981,0.31243681714841365,0.004593773959403943,0.0015895739380725749,0.0,0.00032745795029163804,0.0006198057282732023,0.008778256712354486,0.04257999289024675,0.027140436439470315,0.04200496456913787,0.17483490542663127,6.42308701632865e-05,0.0010597159587150933,0.0
P4D,eid,ku,u3,1.0,1.0,plateau,3,3,9.999068623333415,9750.666666666666,0.11006001758419091,0.1450985811315002,0.05625703280059694,0.07879964684087104,0.1962364841595354,3.011545043194553,0.5001679815851109,3.0567109470723874,6.699307759602864,0.024347382165535437,6.0,6.0,0.05533406637391595,0.07201624851146789,0.28298412190605743,3.1171348431098944,0.8186626241957057,3.1656273546694464,5.073861916859945,0.049656731253858305,4.0,4.0,0.000583474848027523,10.263202878894019,0.000926047830265556,0.0018779708689163287,0.0007771297959409533,0.0027375158058261066,0.03331158432377319,0.10201449246394301,0.017905249987221976,0.091081122783026,0.31243681714841365,0.005667279555534817,0.0,0.0,0.00038021779740918867,0.0006198057282732023,0.016999821174593522,0.05399575100224533,0.015236987972955566,0.05518514634417151,0.16575186471351114,0.0001739545105057642,0.0,0.0
P4D,eid,ku,u3,1.0,1.0,post,3,3,9.999068623333415,9750.666666666666,0.02515489688643172,0.05168951509807851,0.009214393468921613,0.021259017977883234,0.12590905512684633,3.1840025062280173,0.5298801200719082,3.2185376583112766,6.985432783762614,0.010031439381903531,0.0,0.0,0.016922359439761166,0.03369288897764363,0.2541615416016913,2.801239248989232,0.7944363842134191,2.821319111820858,5.4492692947387695,0.019616999133487096,0.0,0.0,0.000583474848027523,10.263202878894019,0.0005493509705871775,0.0019631833342791303,0.0005367689204256169,0.0008161875814113824,0.002348721791656037,0.03459259436680945,0.02416641723443411,0.012522490445410608,0.2967910759470381,0.00019792942061102204,0.0,0.0,0.00015225211932384398,0.000708593557221908,0.0056708579260212185,0.057386911142231316,0.034970368567858526,0.03578806954810631,0.11567923973309388,0.000939747595121951,0.0,0.0
P4D,eid,ku,u3,1.0,1.0,pre,3,3,9.999068623333415,9750.666666666666,0.027741899738268256,0.04981048781154255,0.01026741114625915,0.020205236153939505,0.11015857206723396,3.181841157405963,0.5365568124671899,3.213832376817207,6.674292087554932,0.008894492188559805,0.0,0.0,0.018415930230964907,0.03215164964525171,0.22887521142098102,2.828486594016448,0.80090204628304,2.884082359284971,5.344261487325032,0.019604911808987935,0.0,0.0,0.000583474848027523,10.263202878894019,2.9535094349856596e-05,1.7434530755692976e-05,5.640932609118165e-05,0.0009322761697234871,0.003155435457148048,0.030247563288628408,0.01834828302946773,0.021137921445240408,0.06500833734470256,0.00014564937782066245,0.0,0.0,4.063947004025112e-05,0.00034483076076629573,0.004840368627795429,0.01731139272784707,0.011443533625206776,0.014093436355076722,0.11166390700102144,0.00022614749615515602,0.0,0.0
P4D,eid,ku,u3,1.0,1.0,steady,3,3,9.999068623333415,9750.666666666666,0.05035744525440791,0.1450985811315002,0.024259624527521232,0.07879964684087104,0.14642558221110383,3.0258943182279836,0.5126319477219394,3.0610069518695275,7.020952224731445,0.014209150237946848,2.433003395353146,6.0,0.027392316238050243,0.07201624851146789,0.2688857229996751,2.804785264991836,0.7992573440061695,2.8415875172735947,5.811581929524739,0.027924921998656205,1.622002263568764,4.0,0.000583474848027523,10.263202878894019,0.00016071824772382161,0.0018779708689163287,0.00014369473629468143,0.0027375158058261066,0.007231129230475461,0.018674376977015985,0.010003207452719043,0.015915503331083332,0.24980554445385011,0.0017972164347726865,0.0010753523547741093,0.0,0.00010099630616015312,0.0006198057282732023,0.00530687583715349,0.02967594452462512,0.01966282412185733,0.026226245986349078,0.25578864031071574,0.00036523474766641064,0.0007169015698493481,0.0
P4D,eid,ku,u4,1.0,1.25,disturbance,3,3,9.998855463333333,9756.0,0.09886572399087157,0.14466336649189807,0.05039960985565887,0.07846491994472571,0.2182101577412204,2.6680326039719624,0.48539030909034314,2.687375583384208,6.808601061503093,0.029293179014215572,5.437983697108422,6.0,0.049667333840118955,0.07282192210474754,0.31699237164580835,2.7950553316638787,0.8211822196811492,2.8340993675937463,5.302138010660807,0.05886444505743426,3.6253224647389484,4.0,0.0007353200763247539,17.08800749063506,0.0011833057661971374,0.004448747618982384,0.0007305013531002626,0.0032882637325992617,0.010519783970775697,0.051915747002259545,0.01876456723466484,0.048298094944570935,0.12799443843578603,0.002150656313597805,0.0009832292818509664,0.0,0.0006079181070731988,0.0008743714798719415,0.02897091131248923,0.05981422687496367,0.01859894170032886,0.07924120268934401,0.25696284045490514,0.0003876441823564632,0.0006554861879008333,0.0
P4D,eid,ku,u4,1.0,1.25,plateau,3,3,9.998855463333333,9756.0,0.10983524909747484,0.14466336649189807,0.05601111691669194,0.07846491994472571,0.19086798882475528,3.0130298836212988,0.48597303071618764,3.0348476623818,6.808601061503093,0.029933031167653366,6.0,6.0,0.05522218574213574,0.07282192210474754,0.26722427142871913,3.0690249910378644,0.80734460954193,3.1044047653076077,5.302138010660807,0.062066704641494254,4.0,4.0,0.0007353200763247539,17.08800749063506,0.001494493622993879,0.004448747618982384,0.001061679025631974,0.0032882637325992617,0.013100872916101458,0.06405461334582241,0.02559533892202918,0.06407576207453651,0.12799443843578603,0.0037586544216060527,0.0,0.0,0.0006096054641368015,0.0008743714798719415,0.02757378799702385,0.05085882871396015,0.032645908813218646,0.07703506342019636,0.25696284045490514,0.00022559354533648146,0.0,0.0
P4D,eid,ku,u4,1.0,1.25,post,3,3,9.998855463333333,9756.0,0.025072437815393516,0.050123059808057015,0.009256005962978528,0.020427460444700857,0.1256262838293827,3.1685404748463935,0.5376087704303208,3.213883725295353,6.859132130940755,0.013754245146487301,0.0,0.0,0.01681071171783644,0.033258115199921535,0.2574104743433067,2.7966088483819025,0.7869807319187684,2.8310562467304803,5.920451641082764,0.02526774369803751,0.0,0.0,0.0007353200763247539,17.08800749063506,0.00028494473841251714,0.0013441405902448376,0.0003928200308545702,0.0002747362809088048,0.003890256799306886,0.01017376860683093,0.014588012182167992,0.0009663493042779816,0.19356462896948962,0.0008517896654641443,0.0,0.0,0.00025995822504390774,0.000692354324720974,0.0139800825353002,0.03924644396697161,0.017613432867349656,0.032351428337553806,0.3459484135208894,0.0008410232271162583,0.0,0.0
P4D,eid,ku,u4,1.0,1.25,pre,3,3,9.998855463333333,9756.0,0.027828773214048388,0.05079912954317815,0.010388359169392918,0.02117940100040172,0.11176555719635518,3.1978177835945307,0.5288514592321669,3.2253377830671615,6.651051998138428,0.011244616790253396,0.0,0.0,0.018398627260857312,0.032266367652198334,0.2290505670115056,2.8408612487460982,0.7806943528162836,2.888862513866282,5.372786362965901,0.024410781661576605,0.0,0.0,0.0007353200763247539,17.08800749063506,3.545302658746191e-05,0.0005199099603916602,3.0635444150366903e-05,0.00012802682346546267,0.0017729394771805508,0.01601128000747309,0.0187961014290792,0.009667913169947341,0.027904055282702254,0.00029783672455576966,0.0,0.0,0.0001028862653308245,0.0005146228087305611,0.006981672843463649,0.02750012718561241,0.048756346143828976,0.029951849301228517,0.08414823673428184,0.0003088371281243287,0.0,0.0
P4D,eid,ku,u4,1.0,1.25,steady,3,3,9.998855463333333,9756.0,0.05028764426007126,0.14466336649189807,0.024228278389476846,0.07846491994472571,0.1449839710681835,3.0224348121363946,0.5071461134973739,3.0610383319627776,6.953511079152425,0.0182907378622417,2.4309870042640225,6.0,0.02731841751767605,0.07282192210474754,0.2679231895604463,2.7944272551115645,0.7843508564661089,2.8313228360337988,6.136310418446858,0.03542844517088876,1.6206580028426816,4.0,0.0007353200763247539,17.08800749063506,0.0004473145649872615,0.004448747618982384,0.0002579312585104977,0.0032882637325992617,0.0023808218688226874,0.011682651010439025,0.014854210596587158,0.014794234848732204,0.06253566869944142,0.0006790111341911176,0.002269936631153178,0.0,0.00020448233216213392,0.0008743714798719415,0.011389156473801855,0.022715270437161414,0.007897778622723041,0.02319663828051971,0.07009133851665851,0.00023135961354087025,0.0015132910874353742,0.0
