family,method,scan,group,ko_scale,ku_scale,repeat,condition,manifest_log_path,log_path,returncode,status,window,duration_s,rows_total,flags_seen,coord_rmse_rad,coord_peak_abs_rad,window_complete,hip_rmse_rad,hip_peak_abs_err_rad,hip_dq_rmse_rad_s,hip_tau_est_rms_nm,hip_tau_est_diff_rms_nm_per_sample,hip_tau_cmd_rms_nm,hip_tau_cmd_peak_abs_nm,hip_eta_u_rms_nm,hip_tau_dist_rms_nm,hip_tau_dist_peak_abs_nm,knee_rmse_rad,knee_peak_abs_err_rad,knee_dq_rmse_rad_s,knee_tau_est_rms_nm,knee_tau_est_diff_rms_nm_per_sample,knee_tau_cmd_rms_nm,knee_tau_cmd_peak_abs_nm,knee_eta_u_rms_nm,knee_tau_dist_rms_nm,knee_tau_dist_peak_abs_nm
P4D,eid,ko,o0,0.0,1.0,r02,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191641/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,disturbance,4.2914085449999675,4186,4,0.7495943149519227,0.9733991230185087,False,0.3219016845921447,0.440569079180772,0.7799497443858099,3.0172355809014086,0.5514934282025173,3.095795631856897,5.55194854736328,0.0,4.543066776155775,6.0,0.43046848895932194,0.5328300438377367,0.9988460427396811,3.836133922389906,0.8887946617739512,3.9083468763283933,5.517179012298584,0.0,3.02871118410385,4.0
P4D,eid,ko,o0,0.0,1.0,r02,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191641/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,plateau,4.2914085449999675,4186,4,0.8504746993698966,0.9733991230185087,False,0.39134735285663524,0.440569079180772,1.1329968415229874,3.949226477489967,0.6824005414231873,3.754226607850597,5.55194854736328,0.0,6.0,6.0,0.4591585818873258,0.5328300438377367,1.5055726516007677,4.866358526917226,1.0425197737660337,4.609328504080388,5.471412658691406,0.0,4.0,4.0
P4D,eid,ko,o0,0.0,1.0,r02,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191641/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,post,4.2914085449999675,4186,4,,,False,,,,,,,,,,,,,,,,,,,,
P4D,eid,ko,o0,0.0,1.0,r03,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191650/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,steady,4.293022301000292,4192,4,0.5416402092671784,0.9902553284260525,True,0.1855078314304239,0.45415403600869286,0.5263862553312277,3.075449561509979,0.5621081568834059,3.1185840982482063,6.127009868621825,0.0,2.163030279996396,6.0,0.3808494532768301,0.541480646862231,0.7575150079583922,2.095164249674978,0.7300710890016426,2.1380826715772834,5.523255348205566,0.0,1.442020186664264,4.0
P4D,eid,ko,o0,0.0,1.0,r03,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191650/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,pre,4.293022301000292,4192,4,0.469355266291825,0.7061107316294203,True,0.11666929557852958,0.2308396125872368,0.3932270380154029,3.07857106240093,0.5392125191357793,3.114332512164533,6.127009868621825,0.0,0.0,0.0,0.37022114053962374,0.541480646862231,0.6422171483481669,1.1994572871932625,0.6086334858451551,1.1940528881551908,2.1055407524108887,0.0,0.0,0.0
P4D,eid,ko,o0,0.0,1.0,r03,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191650/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,disturbance,4.293022301000292,4192,4,0.7374193153766645,0.9902553284260525,False,0.3251011937708969,0.45415403600869286,0.8346756807686012,3.064729397641027,0.6336738562683155,3.1331087157994117,5.5408782958984375,0.0,4.550891017844636,6.0,0.41520996638546853,0.5361012924173596,1.0615226719882098,3.808094583009573,1.0442225831962466,3.9179264328821333,5.523255348205566,0.0,3.033927345229757,4.0
P4D,eid,ko,o0,0.0,1.0,r03,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191650/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,plateau,4.293022301000292,4192,4,0.8508296633039618,0.9902553284260525,False,0.4003483505081274,0.45415403600869286,1.2097422336224306,4.012932644258304,0.7537645592240242,3.838828362073736,5.5408782958984375,0.0,6.0,6.0,0.4505446381592701,0.5361012924173596,1.614889090198092,4.699346443632626,1.2276120111826863,4.629329759250897,5.486700057983398,0.0,4.0,4.0
P4D,eid,ko,o0,0.0,1.0,r03,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191650/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,post,4.293022301000292,4192,4,,,False,,,,,,,,,,,,,,,,,,,,
P4D,eid,ko,o1,0.25,1.0,r01,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,steady,9.998691845000167,9752,4,0.0691210218090923,0.20421345628649212,True,0.02862599552655501,0.08900741922306254,0.18481316759477026,3.196812715848341,0.5189504550741753,3.2295920792759873,7.3209943771362305,0.012089552711183303,2.4330335874836684,6.0,0.04159995142424712,0.11594876557412315,0.3290267187030717,2.75228532862255,0.762164636553285,2.7926678713277795,6.302199363708496,0.029725315082110616,1.6220223916557792,4.0
P4D,eid,ko,o1,0.25,1.0,r01,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,pre,9.998691845000167,9752,4,0.04220384406610507,0.08922265856501621,True,0.014388801783036103,0.034433339846915045,0.16471590910321435,3.5055076227213005,0.5283787861825915,3.5539555460683396,6.65988302230835,0.007401113787500146,0.0,0.0,0.02894250638529894,0.05561477218662669,0.29524469936321135,2.911750933210858,0.7215470417583498,2.9488849251948426,5.17580509185791,0.02050834656254251,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,r01,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,disturbance,9.998691845000167,9752,4,0.13417692045877128,0.20421345628649212,True,0.05896508140554992,0.08900741922306254,0.2273842859203022,2.6163905174603808,0.490363764575323,2.622635053909759,5.916767120361328,0.020562677542513254,5.434061693438075,6.0,0.07622629943518311,0.11594876557412315,0.3371907347610139,2.523501786495775,0.7559898757644964,2.570152547313374,5.418977737426758,0.053221692681833216,3.6227077956253826,4.0
P4D,eid,ko,o1,0.25,1.0,r01,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,plateau,9.998691845000167,9752,4,0.14876617302153564,0.20421345628649212,True,0.0652390272361712,0.08900741922306254,0.2014618880241871,2.90548968847077,0.48736760003505336,2.9105348531284116,5.916767120361328,0.021017599616007403,6.0,6.0,0.08467966833420085,0.11594876557412315,0.30612544700140154,2.8267823832792707,0.7730939770534129,2.8832832353553486,5.418977737426758,0.05827940685459259,4.0,4.0
P4D,eid,ko,o1,0.25,1.0,r01,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191700/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,post,9.998691845000167,9752,4,0.03597587374157876,0.07535647665395384,True,0.011730849873880194,0.024565143378993903,0.1838440300415831,3.4195918245880716,0.5632751706469763,3.4747095065023106,7.3209943771362305,0.009458983931286712,0.0,0.0,0.025224178468143378,0.05412262321020589,0.34714996597049463,2.9014147197798232,0.7837812283249801,2.9273304468151253,6.302199363708496,0.01925124536294269,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,r02,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,,data/20260623_191715/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,steady,6.264452658999971,6140,4,0.1310999020442274,0.5785864513297859,True,0.04923411475513964,0.21173411907881895,0.5158629236692642,3.6024964085753,0.5297820670482944,3.636261771280642,12.171228408813477,0.019343964552612405,3.5538841485546504,6.0,0.08615546032032545,0.366852332250967,1.2045700048828776,3.8852171550119143,0.7608405652209014,3.845691546381271,12.530717849731444,0.03970246743613095,2.3692560990364337,4.0
P4D,eid,ko,o1,0.25,1.0,r02,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,,data/20260623_191715/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,pre,6.264452658999971,6140,4,0.03914698406849954,0.0764758643322474,True,0.011895224944186985,0.02124903724916849,0.15975758264091694,3.3250371301656583,0.5070990454610019,3.3576100805380054,7.128113269805908,0.007172672848436703,0.0,0.0,0.028027045031693825,0.05536833486756576,0.32765521231413186,2.8941896692275395,0.6733346734609209,2.922643620173989,5.679503440856934,0.020239242356524637,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,r02,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,,data/20260623_191715/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,disturbance,6.264452658999971,6140,4,0.13250483180258157,0.19252237821185925,True,0.059071692836280595,0.08307205104536713,0.2218899402749003,2.6997474604511082,0.4865038548048211,2.7239993817827557,6.2313737869262695,0.020280414935823863,5.440007099717492,6.0,0.07392661895679672,0.11002582337670264,0.38883300205395643,2.5771963303420056,0.7427721656659636,2.5955183655995113,5.821725845336913,0.052077875525753464,3.626671399811662,4.0
P4D,eid,ko,o1,0.25,1.0,r02,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,,data/20260623_191715/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,plateau,6.264452658999971,6140,4,0.1452210653594421,0.19252237821185925,True,0.06395361910881092,0.08307205104536713,0.18840441143939352,2.829306991978707,0.46884022809746395,2.851057016190422,6.2313737869262695,0.020029802551848375,6.0,6.0,0.08175678412483654,0.11002582337670264,0.35904753515586973,2.778359643136325,0.7079881869381315,2.809042895507701,5.821725845336913,0.05658734275252931,4.0,4.0
P4D,eid,ko,o1,0.25,1.0,r02,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,,data/20260623_191715/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,post,6.264452658999971,6140,4,0.18643187257516658,0.5785864513297859,False,0.05795487871067789,0.21173411907881895,0.9455900978976668,4.935545329194455,0.6154140942969013,4.981629595671436,12.171228408813477,0.02624892534202385,0.0,0.0,0.13517872022323577,0.366852332250967,2.2584995743112732,6.040490335459293,0.8715023177786833,5.915350739956402,12.530717849731444,0.03321289103512643,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,r03,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,steady,9.99873037899988,9752,4,0.06842242258960068,0.2064798010140838,True,0.028172920758727685,0.09141500977640543,0.17863510382550013,3.1263516605495334,0.516933147574129,3.1642690966258633,6.962418556213378,0.01174168429065134,2.431040989333799,6.0,0.041417761217377454,0.11586521940918093,0.31936618671314587,2.7008240117014988,0.7456331356039356,2.75503831792533,5.722850322723389,0.029513008093005173,1.6206939928891995,4.0
P4D,eid,ko,o1,0.25,1.0,r03,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,pre,9.99873037899988,9752,4,0.04202520855386299,0.08727503856007468,True,0.01414578911602336,0.034305691230815505,0.16625618742580006,3.481778672295004,0.49043176966169283,3.5380139178524534,6.515210151672363,0.007417052042625517,0.0,0.0,0.0291424876143439,0.05398698136784774,0.2904740649339664,2.9031311762097034,0.7553709126023781,2.9525743104537296,5.255640506744385,0.02054330527232037,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,r03,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,disturbance,9.99873037899988,9752,4,0.13362575889975759,0.2064798010140838,True,0.058478928528135896,0.09141500977640543,0.2288534638418817,2.592563132383992,0.5071585000987006,2.612765293376965,5.851034164428711,0.0202407682699705,5.436769913287826,6.0,0.07635463728445124,0.11586521940918093,0.33824899954729354,2.5485974882063065,0.7530739593266116,2.6003752006792613,5.483413696289063,0.05330493731881797,3.624513275525217,4.0
P4D,eid,ko,o1,0.25,1.0,r03,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,plateau,9.99873037899988,9752,4,0.14826377867940982,0.2064798010140838,True,0.06481236499128915,0.09141500977640543,0.19349679863017286,2.8707880336072464,0.5074715624551444,2.902272369945626,5.851034164428711,0.020321745760526356,6.0,6.0,0.0848392409521562,0.11586521940918093,0.3111822053881946,2.858378375562796,0.7698708330213823,2.933878068295776,5.483413696289063,0.05836297386792532,4.0,4.0
P4D,eid,ko,o1,0.25,1.0,r03,P4D_EID_Ko_o1_anti_phase_hip_knee_software_disturbance,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,data/20260623_191727/h1_real_p4_ko_o1_hip_knee_eid_log.csv,0,ok,post,9.99873037899988,9752,4,0.03542928682535338,0.08574345396433669,True,0.010831577760942982,0.029195849721526113,0.1784191761178797,3.3357953491601315,0.5475957031936113,3.374107628838803,6.962418556213378,0.008785356864048577,0.0,0.0,0.025231559937489753,0.05691937322153029,0.33935154907166826,2.84438179794837,0.758845188399034,2.9012809471776366,5.722850322723389,0.018906656941316144,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,r01,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,,data/20260623_191742/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,steady,6.544118770000068,6398,4,0.16030351293484135,0.6490727137251822,True,0.053578056039493234,0.1916202084876571,0.5279735118562949,4.4535247032963925,0.5449424636885668,4.492113863905693,15.300081253051758,0.018630640259269828,3.4157416755407075,6.0,0.11158529846478195,0.4740028104349523,1.0943214824794665,4.19555377599969,0.8466738696376168,4.229097781456359,16.038827896118164,0.036030986051545096,2.277161117027138,4.0
P4D,eid,ko,o2,0.5,1.0,r01,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,,data/20260623_191742/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,pre,6.544118770000068,6398,4,0.031567087937309134,0.059471947089692945,True,0.010850184262277155,0.01945164256997478,0.11937973278644182,3.115835407137451,0.5026517807847997,3.1653401285375087,6.532527923583984,0.007132503632192111,0.0,0.0,0.02153205731671502,0.04224102521658957,0.24316527921603093,2.783952123647927,0.7576811139695832,2.8133366476962207,5.146519660949707,0.018819719002849282,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,r01,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,,data/20260623_191742/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,disturbance,6.544118770000068,6398,4,0.10986935167825937,0.16198997171979657,True,0.05266842314478929,0.07806634520362815,0.19969839127029734,2.562292910864407,0.47661413455933865,2.6042442875184424,5.901777267456056,0.017678426619106687,5.43696139219186,6.0,0.05794599731160838,0.08555547225477489,0.34259943008082583,2.634854817544882,0.8206952738513619,2.690620620080678,4.515070915222168,0.04894138055546739,3.6246409281279064,4.0
P4D,eid,ko,o2,0.5,1.0,r01,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,,data/20260623_191742/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,plateau,6.544118770000068,6398,4,0.12124147401063094,0.16198997171979657,True,0.05781574530693748,0.07806634520362815,0.14711515916694776,2.806801356653938,0.476365066716515,2.8499098085940555,5.901777267456056,0.017341115710802425,6.0,6.0,0.06425314343312984,0.08555547225477489,0.2771671822680171,2.877689043189774,0.7942489275175038,2.954030756131452,4.515070915222168,0.05208354030143473,4.0,4.0
P4D,eid,ko,o2,0.5,1.0,r01,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,,data/20260623_191742/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,post,6.544118770000068,6398,4,0.2528030177281618,0.6490727137251822,False,0.07343370440114562,0.1916202084876571,0.8952629930784841,6.699413571589289,0.6479526050805889,6.739003397591407,15.300081253051758,0.025455865044607447,0.0,0.0,0.18446185335052745,0.4740028104349523,1.8737556076832,6.2631072103240735,0.9461558147013641,6.292430965322969,16.038827896118164,0.02797588553699198,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,r02,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,steady,9.998342261999824,9778,4,0.056723997183305806,0.16686033323158034,True,0.02549395226044937,0.0807354204943071,0.15320094568288997,3.018905573458546,0.5200928701578661,3.061366673105895,6.692841053009033,0.011201395777723956,2.4344001803298747,6.0,0.03256399634615917,0.08914180787006298,0.29236735394218744,2.8426178270379183,0.8116994943848908,2.877333108779543,6.212803840637207,0.028326991838370688,1.6229334535532498,4.0
P4D,eid,ko,o2,0.5,1.0,r02,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,pre,9.998342261999824,9778,4,0.032342318962229576,0.06384927044718225,True,0.010957652434590006,0.02456758054742575,0.1214375620659113,3.2712970247122732,0.49772672220527786,3.3205035238910896,6.6916255950927725,0.007501014300674985,0.0,0.0,0.022156927093288627,0.04102147814945711,0.25170886402727777,2.854519986394216,0.7505857087968035,2.903973655487107,5.42836332321167,0.01967929650459923,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,r02,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,disturbance,9.998342261999824,9778,4,0.11000029748194781,0.16686033323158034,True,0.05283390675892035,0.0807354204943071,0.2143692699634009,2.60021365379276,0.47933873257319726,2.632434039647439,6.151352882385254,0.018837622937523668,5.4379268749888725,6.0,0.05846058122006411,0.08914180787006298,0.335581852239722,2.763911564024138,0.8272179045927572,2.8044413331426745,5.575426101684569,0.04944498697971617,3.625284583325915,4.0
P4D,eid,ko,o2,0.5,1.0,r02,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,plateau,9.998342261999824,9778,4,0.1221506614807999,0.16686033323158034,True,0.05841631691916725,0.0807354204943071,0.16460699124942385,2.9199183422825192,0.4557639712461928,2.9503938110298944,6.151352882385254,0.018713658862524175,6.0,6.0,0.06522073172757882,0.08914180787006298,0.29228392367399775,3.0585397785819897,0.8328582969918101,3.1073658937882698,5.575426101684569,0.05321123524271735,4.0,4.0
P4D,eid,ko,o2,0.5,1.0,r02,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,post,9.998342261999824,9778,4,0.029670730605436284,0.05704129640258193,True,0.010449937428330813,0.02075857417649274,0.1495981086537837,3.2075527235873094,0.530217198130643,3.261882762551029,6.619873523712158,0.008978465739012361,0.0,0.0,0.020396286058084984,0.04044570360117239,0.3050255037991448,2.9056488173812007,0.8288426679830321,2.9191217865263166,5.963600158691406,0.018574956964619412,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,r03,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,steady,9.998109680000198,9766,4,0.05709328288070147,0.1685461349517341,True,0.025693631944148136,0.08003162545834536,0.16344046583269561,3.0339617644288785,0.5226299233616457,3.064705122653241,7.081336975097656,0.011649562187450946,2.4332355045607543,6.0,0.03278142516039592,0.09114670137146541,0.3248554165134853,2.934493990931245,0.765205080728605,2.96877750078999,7.211966037750243,0.028791925625484632,1.622157003040503,4.0
P4D,eid,ko,o2,0.5,1.0,r03,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,pre,9.998109680000198,9766,4,0.033350835889928356,0.06263525043617557,True,0.010810552766680219,0.02000900339995948,0.12659806531107107,3.1437359224798085,0.5274638054938718,3.176143613276255,6.893229961395264,0.007341508772700935,0.0,0.0,0.023348882270528722,0.0451249746450324,0.2639732427606069,2.941005935488177,0.7198947917178024,3.017478737140601,5.929002285003662,0.020270927021478615,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,r03,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,disturbance,9.998109680000198,9766,4,0.1104170141051105,0.1685461349517341,True,0.05319271261876945,0.08003162545834536,0.20251041899085895,2.605860216352656,0.5026793731718988,2.642315614913402,6.196246147155762,0.017956915406542297,5.439288860225124,6.0,0.058222013671117116,0.09114670137146541,0.34362248848837457,2.7561095784136893,0.7636702550307567,2.808944891650186,5.724712371826172,0.04914239517423981,3.6261925734834164,4.0
P4D,eid,ko,o2,0.5,1.0,r03,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,plateau,9.998109680000198,9766,4,0.12239415453084863,0.1685461349517341,True,0.0583604534857446,0.08003162545834536,0.15880910789679234,2.8745189069878387,0.5046841444957096,2.904743896418718,6.196246147155762,0.017854574576779077,6.0,6.0,0.06512260969088433,0.09114670137146541,0.2996350640030518,3.03747443752025,0.7502400998877014,3.1128798706130385,5.724712371826172,0.0530416463352344,4.0,4.0
P4D,eid,ko,o2,0.5,1.0,r03,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,data/20260623_191810/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,ok,post,9.998109680000198,9766,4,0.03087851623161024,0.06070027087842256,True,0.011094530974856732,0.02384664739679619,0.1795045372957668,3.29944477331886,0.5655927838414745,3.3327673730584544,7.081336975097656,0.010702682806092805,0.0,0.0,0.021420388842905425,0.04419000170594145,0.3682908541833127,3.059214810980694,0.78462705052429,3.064906984012956,6.941651821136475,0.019460651008952265,0.0,0.0
P4D,eid,ko,o3,0.75,1.0,r01,P4D_EID_Ko_o3_anti_phase_hip_knee_software_disturbance,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,ok,steady,9.99809213399999,9766,4,0.052993858070285164,0.15615909778537507,True,0.02445740428903758,0.08076656055941545,0.1438212278070959,2.9968398398887817,0.5129421189821063,3.0282750716009836,7.365006446838379,0.01162943161003577,2.430408202088491,6.0,0.029743207837920237,0.07808902865118994,0.2772884083133214,2.851555555240948,0.7706429856177412,2.902605974806114,6.110678672790527,0.028050031101289615,1.620272134725661,4.0
P4D,eid,ko,o3,0.75,1.0,r01,P4D_EID_Ko_o3_anti_phase_hip_knee_software_disturbance,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,ok,pre,9.99809213399999,9766,4,0.030113673657432265,0.05425904531799852,True,0.010754293365828092,0.021040065064196756,0.11428497842408096,3.1944904685094238,0.5382007692473882,3.2028410596050962,6.694685935974121,0.007823913574344112,0.0,0.0,0.020216093956628465,0.03716841559202,0.2304062248000385,2.8466516423914823,0.734057161220722,2.9276280035970856,5.29142427444458,0.019643656581762592,0.0,0.0
P4D,eid,ko,o3,0.75,1.0,r01,P4D_EID_Ko_o3_anti_phase_hip_knee_software_disturbance,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,ok,disturbance,9.99809213399999,9766,4,0.10410228265318619,0.15615909778537507,True,0.05104528533264993,0.08076656055941545,0.2230485205736345,2.636957041452891,0.46058137508311303,2.6623630702671552,7.365006446838379,0.018962465944208584,5.4369444968417175,6.0,0.054165645992354294,0.07808902865118994,0.37738817906072986,2.982309664847442,0.8304564335983187,3.0465871473177963,6.110678672790527,0.048495881612315966,3.624629664561145,4.0
P4D,eid,ko,o3,0.75,1.0,r01,P4D_EID_Ko_o3_anti_phase_hip_knee_software_disturbance,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,ok,plateau,9.99809213399999,9766,4,0.11603571107973422,0.15615909778537507,True,0.05676534336642912,0.08076656055941545,0.19625687546665513,2.97861062902772,0.46543713097567285,3.0044678773764883,7.365006446838379,0.018450033375638563,6.0,6.0,0.06056738217976731,0.07808902865118994,0.35339006654209987,3.326382018768265,0.8347505168060744,3.3858768619439896,6.110678672790527,0.051728012347020666,4.0,4.0
P4D,eid,ko,o3,0.75,1.0,r01,P4D_EID_Ko_o3_anti_phase_hip_knee_software_disturbance,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,data/20260623_191825/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,ok,post,9.99809213399999,9766,4,0.026419783149152054,0.054192573862420934,True,0.008909377593788879,0.020467373749368023,0.12084956355394297,3.146733342993509,0.5502305725751759,3.1872928986854183,6.7187042236328125,0.008898894948961586,0.0,0.0,0.018192979502385742,0.03626185584107766,0.2528664448913239,2.813267551354946,0.7571936642188686,2.866959693223633,5.534173488616944,0.019171560133753048,0.0,0.0
P4D,eid,ko,o3,0.75,1.0,r02,P4D_EID_Ko_o3_anti_phase_hip_knee_software_disturbance,,data/20260623_191841/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,ok,steady,6.495992724000189,6344,4,0.10794381362740875,0.3885696381932069,True,0.04077130201393293,0.1108626748860958,0.44295612782645144,3.870130482457814,0.5691763935141422,3.8811576306063182,11.383079528808594,0.019778286882531332,3.440306946184571,6.0,0.07263562601443417,0.2903097466365745,0.8979270982715786,4.067769614693706,0.8356465709450726,4.064618289495324,13.069849967956545,0.0358028577663126,2.2935379641230473,4.0
