cycle,t,q_h,q_k,dq_h,dq_k,tau_est_k,tau_cmd_k,u_feedback_k,xbar_q_k,eta_u_k,tau_sw_k,disturbance_scale,t_rel,qdd_h,qdd_k,tau_full,tau_loc,d_model,d_g,d_hacc,d_kacc,d_vel,d_recon,d_recon_err,d_in,eid_comp_k,method,repeat,condition_id,log_path,config_path
2975,1121.638721534,-0.3955833315849304,0.6170191764831543,-1.0006169080734253,1.2374701499938965,2.34375,2.7501749992370605,1.5201072231534107,0.6175451203030606,-0.006662454730666932,0.0,0.0,6.086773497999957,2.4312655006766737,-3.7319196294940524,1.8690398526163463,0.9924500511787109,0.8765898014376354,0.020261180841286475,0.7574833363575628,1.2078666955517292e-09,0.09884528303091944,0.8765898014376354,0.0,0.8765898014376354,0.006662454730666932,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2976,1121.6407869440002,-0.3970661759376526,0.6193521022796631,-0.98375403881073,1.2376583814620972,3.0,2.8614206314086914,1.535350179050724,0.6198583921349962,-0.015538435534353495,0.0,0.0,6.088838908000071,2.1753958187601685,-3.9744806710566043,1.729290053186996,0.9426658705745561,0.7866241826124398,0.013455455504336244,0.6772627815193557,1.2863726750467208e-09,0.09590594430237509,0.7866241826124397,-1.1102230246251565e-16,0.7866241826124398,0.015538435534353495,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2977,1121.6428150460001,-0.3987535238265991,0.6213015913963318,-0.982308566570282,1.2264188528060913,3.09375,2.980642557144165,1.5514374950823329,0.6220674983039752,-0.01567152857193681,0.0,0.0,6.090867010000011,2.0074113599225063,-4.188523781728897,1.6130445478298805,0.8868254582837403,0.7262190895461402,0.005715764075632457,0.6245759928484849,1.3556491484933986e-09,0.09592733126637354,0.72621908954614,-2.220446049250313e-16,0.7262190895461402,0.01567152857193681,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2978,1121.644842699,-0.4012334942817688,0.6233788728713989,-1.0007034540176392,1.2215315103530884,2.4375,3.1488614082336426,1.5952686572433583,0.6240796291109691,-0.019028786786258398,0.0,0.0,6.0928946629999245,1.798963072761699,-4.3484290362576825,1.5050440582552502,0.8514629087261572,0.6535811495290931,-0.005655496922115422,0.5593482997635384,1.4074046372769544e-09,0.09988834528026569,0.6535811495290933,2.220446049250313e-16,0.6535811495290931,0.019028786786258398,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2979,1121.646865677,-0.4029719829559326,0.6253921985626221,-0.9902042150497437,1.2119598388671875,2.25,3.32973575592041,1.6365546936572073,0.6261016061944542,-0.01911168197847237,0.0,0.0,6.094917640999938,1.5025456505896793,-4.533305081133877,1.3562515396052903,0.8048734192724525,0.5513781203328378,-0.013623920309422388,0.4668815341904464,1.4672412174121519e-09,0.09812050498457259,0.5513781203328378,0.0,0.5513781203328378,0.01911168197847237,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2980,1121.6488937440001,-0.404582679271698,0.6272138357162476,-0.9858794212341309,1.1952804327011108,2.90625,3.529735803604126,1.6835844390109311,0.628116449286082,-0.020277710572411747,0.0,0.0,6.096945708000021,1.3206975125114315,-4.660426341230369,1.2514228291060123,0.7647422672640032,0.48668056184200914,-0.0210041674142063,0.4101352971149359,1.5083858606601552e-09,0.09754943063289367,0.48668056184200914,0.0,0.48668056184200914,0.020277710572411747,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2981,1121.65092448,-0.40680694580078125,0.6311765909194946,-1.0062103271484375,1.1635940074920654,2.25,3.729735851287842,1.758759332688944,0.6299966262559584,-0.024367057901465608,0.0,0.0,6.098976443999845,1.219679417075757,-4.772788893875102,1.1724493693918252,0.7230989158355874,0.4493504535562378,-0.03118460704082593,0.3782780648562001,1.5447527701439867e-09,0.1022569941961109,0.4493504535562378,0.0,0.4493504535562378,0.024367057901465608,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2982,1121.652962262,-0.4088522791862488,0.633541464805603,-1.0163975954055786,1.1603630781173706,2.71875,3.5330018997192383,1.6912804882404475,0.6332685226781403,-0.012712872656952525,0.0,0.0,6.101014225999961,1.1559392287109294,-4.851701499444516,1.1333695556921066,0.7109542055627336,0.42241535012937304,-0.04054601988483819,0.3582327213290073,1.5702927846916737e-09,0.10472864711491114,0.42241535012937304,0.0,0.42241535012937304,0.012712872656952525,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2983,1121.6549890410001,-0.41043734550476074,0.6353790760040283,-1.0092852115631104,1.1356006860733032,3.09375,3.3372864723205566,1.6737037501308671,0.6361149803133899,-0.017652902504159407,0.0,0.0,6.103041005000023,1.2278283033236268,-4.822675017701707,1.1379137234103955,0.7018621356676202,0.4360515877427753,-0.047797883890787984,0.3802825260697933,1.5608980774572956e-09,0.1035669440028717,0.4360515877427751,-2.220446049250313e-16,0.4360515877427753,0.017652902504159407,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2984,1121.657007477,-0.41189467906951904,0.6377120018005371,-1.0054247379302979,1.1346015930175781,3.65625,3.2655680179595947,1.7585615608366623,0.6381929092894386,-0.029286757458282693,0.0,0.0,6.105059440999867,1.3146407237127684,-4.8258175112930575,1.1663018233168505,0.7107492750485083,0.45555254826834224,-0.0544573197186069,0.4068576479673127,1.5619150417478522e-09,0.10315221845772138,0.45555254826834224,0.0,0.45555254826834224,0.029286757458282693,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2985,1121.6590264650001,-0.4140166640281677,0.6393897533416748,-1.0222301483154297,1.1134594678878784,3.1875,3.174818754196167,1.8240628776473222,0.6403043321287764,-0.026846985747501023,0.0,0.0,6.107078429000012,1.52073970554716,-4.636445331606177,1.2577745352994563,0.7446507939693254,0.5131237413301308,-0.06416569205190958,0.470380880705934,1.5006242914950008e-09,0.10690855117548237,0.5131237413301311,2.220446049250313e-16,0.5131237413301308,0.026846985747501023,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2986,1121.661047649,-0.4159852862358093,0.641770601272583,-1.0257261991500854,1.114835262298584,3.375,3.144134998321533,1.9278384647124769,0.6421042185878081,-0.03153744626308687,0.0,0.0,6.1090996129998985,1.9209856897271185,-4.49344018057437,1.4212744581774146,0.7926830854199878,0.6285913727574268,-0.07316048649867035,0.5937124129997577,1.4543379833753534e-09,0.10803944480200123,0.6285913727574266,-2.220446049250313e-16,0.6285913727574268,0.03153744626308687,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2987,1121.6630908270001,-0.418925404548645,0.6434644460678101,-1.0011540651321411,1.1009286642074585,3.28125,3.0596885681152344,1.9752900181598287,0.644227545172445,-0.024855569072732717,0.0,0.0,6.11114279100002,2.3408532485170266,-4.297031621628294,1.5753018393922744,0.8356483799873113,0.7396534594049631,-0.08661302760402068,0.7230717339075374,1.390769499565181e-09,0.10319475171067705,0.7396534594049633,2.220446049250313e-16,0.7396534594049631,0.024855569072732717,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2988,1121.665133682,-0.42102181911468506,0.6456694602966309,-1.0101845264434814,1.1055647134780884,3.75,3.02703595161438,2.0490905153231385,0.6460864910439547,-0.027694885792739207,0.0,0.0,6.11318564599992,2.6613154988311036,-4.129949774204734,1.7228410535674734,0.8921527728522278,0.8306882807152456,-0.09618833437288243,0.8214548788373119,1.3366916462587142e-09,0.10542173491412443,0.8306882807152456,0.0,0.8306882807152456,0.027694885792739207,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2989,1121.66716387,-0.4228881597518921,0.6474591493606567,-1.001753330230713,1.0967812538146973,2.625,2.9593915939331055,2.079249411352768,0.6481193231152449,-0.02237520355042994,0.0,0.0,6.115215833999855,3.1139192563963465,-3.96459409360198,1.8927282532754575,0.9329056161497769,0.9598226371256806,-0.10471251950695137,0.9605812925103958,1.283173234334356e-09,0.1039538628390626,0.9598226371256803,-3.3306690738754696e-16,0.9598226371256806,0.02237520355042994,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2990,1121.669204425,-0.42426878213882446,0.6493287086486816,-0.9780073761940002,1.0941115617752075,3.1875,2.926393985748291,2.121616988667754,0.649995957054022,-0.023379568812760133,0.0,0.0,6.1172563889999765,3.671185219831169,-3.850259028675724,2.0875066682046537,0.9673714070971198,1.120135261107534,-0.11100624463460407,1.1317745967058495,1.2461677245667602e-09,0.0993669077901207,1.1201352611075337,-2.220446049250313e-16,1.120135261107534,0.023379568812760133,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2991,1121.671356928,-0.4255470633506775,0.6512781381607056,-0.9590601921081543,1.0920352935791016,2.71875,2.9106874465942383,2.169019415074751,0.6518274226082289,-0.02238123227342863,0.0,0.0,6.11940889199991,4.125212369082276,-3.8305549570282427,2.2290392799631005,0.9791203330550808,1.2499189469080196,-0.11682659574097753,1.2709080882176296,1.239789826357196e-09,0.09583745319157799,1.2499189469080199,2.220446049250313e-16,1.2499189469080196,0.02238123227342863,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2992,1121.6735072640001,-0.42715775966644287,0.6551450490951538,-0.9498793482780457,1.0805206298828125,3.46875,2.8933675289154053,2.196627252461767,0.6537176448856687,-0.020139047067203403,0.0,0.0,6.121559228000024,4.480597284108608,-3.7966172101592344,2.3427537721207874,0.9937323125107769,1.3490214596100105,-0.12412585243631291,1.378585601422507,1.2288057238407646e-09,0.09456170939501041,1.3490214596100103,-2.220446049250313e-16,1.3490214596100105,0.020139047067203403,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2993,1121.675661118,-0.4291263818740845,0.6566790342330933,-0.9436266422271729,1.063968300819397,2.34375,2.7193470001220703,2.0612850379739123,0.6569481473690034,-0.004351986427275712,0.0,0.0,6.123713081999995,4.902707580338229,-3.8746529435493766,2.4327493135378973,0.9646524909572494,1.4680968225806479,-0.13311007806740638,1.5076709599379452,1.2540635196955918e-09,0.09353593945604555,1.4680968225806479,0.0,1.4680968225806479,0.004351986427275712,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2994,1121.6777478010001,-0.430583655834198,0.6589800119400024,-0.9246088862419128,1.0627408027648926,2.625,2.7141666412353516,2.0459754178621123,0.6592091766850012,-0.0172562648593499,0.0,0.0,6.125799765000011,5.195362864905549,-3.9759464329018295,2.4953644894515206,0.9485722773418959,1.5467922121096247,-0.13973063146787124,1.5964098128992394,1.2868484056127727e-09,0.09011302939140808,1.5467922121096247,0.0,1.5467922121096247,0.0172562648593499,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2995,1121.679870813,-0.4318108558654785,0.6607056856155396,-0.9094853401184082,1.0520758628845215,2.625,2.7254559993743896,2.0401089769321903,0.6613325719928012,-0.017188853627727277,0.0,0.0,6.127922776999867,5.437326466923267,-4.10960481404091,2.52420808651214,0.9123338463962367,1.6118742401159032,-0.14530823452178665,1.6697690815991777,1.3301084678118968e-09,0.08741339170840368,1.6118742401159032,0.0,1.6118742401159032,0.017188853627727277,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2996,1121.681896675,-0.43321698904037476,0.6626551151275635,-0.8945538401603699,1.0473216772079468,2.90625,2.7833547592163086,2.0588980290036307,0.6631490388153719,-0.020592305716114645,0.0,0.0,6.129948638999849,5.5280102248802985,-4.330303978547359,2.49084073899808,0.8612491458942793,1.6295915931038008,-0.1516968194659447,1.6964770102531959,1.401538218814835e-09,0.08481140091501116,1.6295915931038005,-2.220446049250313e-16,1.6295915931038008,0.020592305716114645,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2997,1121.683922376,-0.435211181640625,0.6645725965499878,-0.8921747207641602,1.0420140027999878,2.71875,2.8444631099700928,2.0664646578373302,0.6649946309811565,-0.01920496318125597,0.0,0.0,6.1319743399999425,5.427254951763334,-4.557615524156736,2.396083614519326,0.8078080736855018,1.5882755408338243,-0.16077638557047402,1.6644519754153433,1.4751098120768802e-09,0.08459994951384564,1.5882755408338247,4.440892098500626e-16,1.5882755408338243,0.01920496318125597,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2998,1121.6859531050002,-0.43697524070739746,0.6662024855613708,-0.8830209374427795,1.0276676416397095,2.25,2.9153640270233154,2.0638890289640264,0.6668806851254161,-0.017911324986942367,0.0,0.0,6.134005069000068,5.230016452991192,-4.857722785628628,2.2431261319839257,0.7258068677479232,1.5173192642360025,-0.16880741419659584,1.6030550002790314,1.5722414481444957e-09,0.08307167658132553,1.5173192642360025,0.0,1.5173192642360025,0.017911324986942367,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2999,1121.6879852680001,-0.43945515155792236,0.6682318449020386,-0.8566257953643799,1.0309820175170898,2.625,3.036288022994995,2.086704832238558,0.6685877869914101,-0.02103382186212801,0.0,0.0,6.136037232000035,5.0642086985607255,-5.181489423591454,2.106809311728348,0.6573623657723462,1.449446945956002,-0.18010194484348663,1.551136633621983,1.677030292412951e-09,0.07841225550047559,1.4494469459560022,2.220446049250313e-16,1.449446945956002,0.02103382186212801,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
3000,1121.690022771,-0.44101470708847046,0.6697178483009338,-0.8476051688194275,1.0131628513336182,2.34375,3.1384894847869873,2.0770377827837634,0.6704756655386288,-0.01699828539106805,0.0,0.0,6.138074734999918,4.828674094711857,-5.4912440897112536,1.9367820775531657,0.5688154551545641,1.3679666223986016,-0.18719574636762637,1.478226228226486,1.7772858740272568e-09,0.07693613876245564,1.3679666223986011,-4.440892098500626e-16,1.3679666223986016,0.01699828539106805,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
3001,1121.692060649,-0.4429321885108948,0.6716033220291138,-0.8534728288650513,1.013941764831543,3.28125,3.3100106716156006,2.106661110368539,0.6721109061865227,-0.02184469418282006,0.0,0.0,6.140112612999928,4.503880093304264,-5.816524068506277,1.7569876365097048,0.49679643678831886,1.260191199721386,-0.19591269598857797,1.3778847720213077,1.8825647707387816e-09,0.07821912180609125,1.2601911997213857,-2.220446049250313e-16,1.260191199721386,0.02184469418282006,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
3002,1121.6941097640001,-0.4442872405052185,0.673217236995697,-0.8500277996063232,1.0027494430541992,2.25,3.4762392044067383,2.1158425446711804,0.6738700713279718,-0.019348760217946875,0.0,0.0,6.142161728000019,4.222512663230208,-6.023794388517461,1.6078719083558137,0.44108910538655643,1.1667828029692573,-0.20206029293416017,1.2910725944039525,1.949651551313991e-09,0.07777049954981319,1.166782802969257,-2.220446049250313e-16,1.1667828029692573,0.019348760217946875,eid,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191422\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
